Region,,,EU27+UK,EU27+UK,EU27+UK,EU27+UK,EU27+UK,EU27+UK,EU27+UK,EU27+UK,EU27+UK,EU27+UK,EU27+UK,EU27+UK,EU27+UK,EU27+UK,EU27+UK
Level,,,Activity,Activity,Activity,Activity,Activity,Activity,Activity,Activity,Activity,Activity,Activity,Activity,Activity,Activity,Activity
Item,,,Production of photovoltaic plants,Production of onshore wind plants,Production of offshore wind plants,Production of electricity by Geothermal,Production of electricity by biomass and waste,Production of electricity by coal,Production of electricity by gas,Production of electricity by hydro,Production of electricity by nuclear,Production of electricity by petroleum and other oil derivatives,Production of electricity by solar photovoltaic,Production of electricity by solar thermal,"Production of electricity by tide, wave, ocean",Production of electricity by wind,Production of electricity nec
Region,Level,Item,,,,,,,,,,,,,,,
China,Activity,Activities auxiliary to financial intermediation (67),2.3703169365075142e-08,1.1041854820156541e-08,5.766051918941934e-09,1.077299074345965e-09,8.76428509015455e-10,9.919660027854486e-10,1.1149280825940137e-09,6.058639121056587e-10,5.12171130983354e-10,1.0071320574878993e-09,1.006795250112974e-08,1.1860100680302553e-09,4.3491976701470583e-10,2.4942312544329233e-09,7.478118965719081e-10
China,Activity,Activities of membership organisation n.e.c. (91),1.7959876256676923e-09,3.4991482340323755e-10,1.905038525257942e-10,3.212107699841039e-11,3.225174802192153e-11,4.142611019054738e-11,4.669799868338205e-11,2.063554331431019e-11,1.8333415071898578e-11,4.323507327458224e-11,7.536200768565742e-10,5.1107975398088385e-11,1.6093549355747107e-11,8.358245630171616e-11,2.7049879029207732e-11
China,Activity,Air transport (62),1.586773701134024e-08,7.506239468791504e-09,4.1859485393160454e-09,8.380055845074098e-10,1.0256310040769859e-09,9.880387846466633e-10,1.1878588082438992e-09,6.161537781146321e-10,6.153193808013163e-10,1.0948515504444345e-09,6.868786960599145e-09,1.2993257445404584e-09,7.45944759016606e-10,1.9265650092938713e-09,8.269080821247397e-10
China,Activity,Aluminium production,2.964738547807108e-07,2.0899161994184719e-07,1.0137420281633879e-07,7.940341653726276e-09,9.074576574540368e-09,1.2199539817007155e-08,1.2075650076905489e-08,5.688591858197274e-09,5.605669609873657e-09,1.0467150220771672e-08,1.2541744115356165e-07,1.2199589167310773e-08,4.470373947028592e-09,4.24442045047967e-08,8.121262446891191e-09
China,Activity,Animal products nec,1.3920105400231596e-09,5.306406938514794e-10,3.3358887062564045e-10,1.5831453347266366e-10,1.0773078433506275e-10,1.251666439582364e-10,1.3032150372031546e-10,7.65920052242063e-11,5.460522733821094e-11,1.284405318393277e-10,6.046622553971088e-10,1.1466543896045279e-10,5.1407221315330664e-11,1.4998915551270404e-10,8.898750734679487e-11
China,Activity,"Biogasification of food waste, incl. land application",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China,Activity,"Biogasification of paper, incl. land application",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China,Activity,"Biogasification of sewage slugde, incl. land application",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China,Activity,Casting of metals,2.19522112570777e-07,7.704369569315201e-07,3.452079001166841e-07,1.3624479340488369e-08,1.863401625104016e-08,2.469872612001768e-08,2.3644927414724186e-08,1.1426346415881567e-08,1.1568448606316406e-08,2.1198305645364494e-08,9.62606412916366e-08,2.152494081160991e-08,9.231485941565688e-09,1.442910033706844e-07,1.6622791867620198e-08
China,Activity,Cattle farming,1.6214014827963053e-09,6.070361549424428e-10,3.5965531309472687e-10,1.3120428074088268e-10,9.02765183192517e-11,1.0384328653405095e-10,1.1539875973172943e-10,6.480385448468901e-11,4.6722398749541346e-11,1.103536574285201e-10,6.957703298816847e-10,1.077440644453646e-10,4.091404721500292e-11,1.5727953515748658e-10,7.375082735074599e-11
China,Activity,Chemicals nec,2.9443174618562186e-06,6.91609828861463e-07,3.993004407986135e-07,2.529530512388883e-07,1.0235021423826933e-07,8.75589169565395e-08,1.270412047058798e-07,8.849321192813754e-08,5.2559364822444995e-08,1.3986833063251568e-07,1.240924957819384e-06,8.288327167670678e-08,4.4551273143695835e-08,1.7518008411136617e-07,8.340824179787208e-08
China,Activity,"Collection, purification and distribution of water (41)",8.350523522614675e-09,2.5229371827010754e-09,1.3395966453107557e-09,1.8081525522611808e-10,1.6384361287578594e-10,2.0016982821989386e-10,2.145116579482429e-10,1.087383643662203e-10,9.832894976917892e-11,1.927884530513308e-10,3.5059891928135474e-09,2.0365313534922647e-10,8.253775981210961e-11,5.554365409491384e-10,1.42147577820053e-10
China,Activity,"Composting of food waste, incl. land application",2.186255971284425e-09,3.1483313761025863e-10,1.8486577976633768e-10,3.8692002086034063e-11,3.575475834942494e-11,5.597643416949995e-11,6.305342664951335e-11,2.4214106072596144e-11,2.0522169583748915e-11,3.6056730380288345e-10,9.15881303786995e-10,5.332004113200162e-11,1.822810982956606e-11,7.869155874011038e-11,3.079583287057451e-11
China,Activity,"Composting of paper and wood, incl. land application",4.507542374914695e-10,5.6838724475773713e-11,3.338713830442573e-11,6.157725632457145e-12,5.372425191897766e-12,1.0097423605997618e-11,1.0657383941931686e-11,3.5381704224131864e-12,2.9811741908134956e-12,6.572574153732041e-12,1.883929504176054e-10,1.560952610013841e-11,2.8192141032931276e-12,1.3729104619206839e-11,4.539788987341381e-12
