Region,,,EU27+UK,EU27+UK,EU27+UK,EU27+UK,EU27+UK,EU27+UK,EU27+UK,EU27+UK,EU27+UK,EU27+UK,EU27+UK,EU27+UK,EU27+UK,EU27+UK,EU27+UK
Level,,,Activity,Activity,Activity,Activity,Activity,Activity,Activity,Activity,Activity,Activity,Activity,Activity,Activity,Activity,Activity
Item,,,Production of photovoltaic plants,Production of onshore wind plants,Production of offshore wind plants,Production of electricity by Geothermal,Production of electricity by biomass and waste,Production of electricity by coal,Production of electricity by gas,Production of electricity by hydro,Production of electricity by nuclear,Production of electricity by petroleum and other oil derivatives,Production of electricity by solar photovoltaic,Production of electricity by solar thermal,"Production of electricity by tide, wave, ocean",Production of electricity by wind,Production of electricity nec
Region,Level,Item,,,,,,,,,,,,,,,
China,Activity,Activities auxiliary to financial intermediation (67),1.968515716781007e-12,9.509539455802825e-13,4.941546760141055e-13,1.0553814762533164e-13,8.261099149882216e-14,9.487855816173594e-14,1.007610876963756e-13,5.307243924699148e-14,4.550843079764227e-14,9.476118213635249e-14,8.284796556602557e-13,1.0945513587526755e-13,3.5721462072487166e-14,2.1540580181116667e-13,7.106166082198726e-14
China,Activity,Activities of membership organisation n.e.c. (91),7.636955734041843e-15,1.3855479011976886e-15,7.557826298070817e-16,1.4295365120373323e-16,1.4545120341206923e-16,2.010278255628886e-16,2.8128117470712044e-16,8.673223849093869e-17,8.228164182107696e-17,2.293268288837772e-16,3.168133156561532e-15,2.6584003171669553e-16,8.571603301275616e-17,3.338115381579205e-16,1.4302367040932228e-16
China,Activity,Air transport (62),6.12333985802239e-13,2.89546986251834e-13,1.6002632543921804e-13,3.2437706945011234e-14,3.972426287517443e-14,3.8977929070316684e-14,4.7778837323351694e-14,2.3097032354186258e-14,2.3473926438049727e-14,3.9447787803874985e-14,2.6180124844456857e-13,4.364077612411072e-14,2.4072417767219884e-14,7.381459452532962e-14,3.305165932746778e-14
China,Activity,Aluminium production,8.18948477881892e-14,6.223118134709931e-14,3.0034483353096476e-14,2.5056840603606816e-15,2.813508384629931e-15,3.7459935615038246e-15,3.960297663589525e-15,1.7635377363310261e-15,1.6619744172734554e-15,3.3164522398136593e-15,3.430610380512706e-14,2.418507077462332e-15,1.129831913145276e-15,1.2531379211941745e-14,2.552155039363707e-15
China,Activity,Animal products nec,9.089723768810809e-16,3.8056361992265367e-16,2.4017388324525007e-16,1.39295347764442e-16,9.280991460191179e-17,9.71356874631104e-17,9.549211921999037e-17,5.768625900763486e-17,4.1898169448728373e-17,1.0895396759012969e-16,3.920110273500576e-16,1.118612630096332e-16,3.777199098570504e-17,1.1212858112591715e-16,7.392028263123788e-17
China,Activity,"Biogasification of food waste, incl. land application",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China,Activity,"Biogasification of paper, incl. land application",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China,Activity,"Biogasification of sewage slugde, incl. land application",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China,Activity,Casting of metals,1.1594963371334117e-14,4.513307608640413e-14,2.029411095520719e-14,8.659599119805707e-16,1.2077518156622146e-15,1.620868140681648e-15,1.5931125515672786e-15,7.416829298977775e-16,7.107105745770669e-16,1.3452656007861615e-15,5.087087217830091e-15,9.512542084383911e-16,4.856837178864313e-16,8.43793573530552e-15,1.0791266002021439e-15
China,Activity,Cattle farming,1.0320990386497493e-14,4.009558133253585e-15,2.3609862153269387e-15,9.16722706379997e-16,6.434857894565895e-16,7.388387564752606e-16,7.474439379845714e-16,4.118767501358558e-16,3.1356106951409256e-16,7.71486877240292e-16,4.381192608796706e-15,1.0119625474200396e-15,2.5869179988309085e-16,1.0496881177959118e-15,5.266720236935188e-16
China,Activity,Chemicals nec,1.197650081130976e-12,2.564299450236399e-13,1.5012431077622743e-13,1.335517271400631e-13,4.9657922930803717e-14,4.381724478103299e-14,4.699132648358057e-14,3.6160873894554845e-14,2.273326064876844e-14,7.119176088796365e-14,5.002226380363104e-13,3.066066106080463e-14,2.015051824873294e-14,6.903773132698064e-14,4.104628378550075e-14
China,Activity,"Collection, purification and distribution of water (41)",4.885002486278634e-14,1.16935611392781e-14,6.428683038221132e-15,1.172381336337102e-15,9.929111890888712e-16,1.20933547045781e-15,1.2670974279499742e-15,6.286863100748891e-16,5.57625177113978e-16,1.1655754406839889e-15,2.027200347472162e-14,1.3631340377785665e-15,4.298934094974424e-16,2.692014242387932e-15,8.691964831689689e-16
China,Activity,"Composting of food waste, incl. land application",1.2439635258361318e-14,3.424198444398006e-15,1.8973195635847996e-15,3.8047676242484957e-16,4.32388589960756e-16,1.377902593946861e-15,5.563281593371549e-16,2.771067597288164e-16,2.4100665145349807e-16,4.447874125728429e-16,5.212849739774569e-15,8.818230634164553e-16,1.6285416150902303e-16,8.709656318503526e-16,3.774014766847881e-16
China,Activity,"Composting of paper and wood, incl. land application",1.206085572304199e-15,1.7623375750327078e-16,1.0198643039492573e-16,2.0506776591213283e-17,1.8207760931045346e-17,3.128276966058497e-17,3.117742280521181e-17,1.1220560340145323e-17,9.564645215371563e-18,2.13974978645731e-17,4.9947929371195e-16,9.206989364596542e-17,7.878973073384532e-18,4.2598623050851635e-17,1.564045634550667e-17
