Region,,,EU27+UK,EU27+UK,EU27+UK,EU27+UK,EU27+UK,EU27+UK,EU27+UK,EU27+UK,EU27+UK,EU27+UK,EU27+UK,EU27+UK,EU27+UK,EU27+UK,EU27+UK
Level,,,Activity,Activity,Activity,Activity,Activity,Activity,Activity,Activity,Activity,Activity,Activity,Activity,Activity,Activity,Activity
Item,,,Production of photovoltaic plants,Production of onshore wind plants,Production of offshore wind plants,Production of electricity by Geothermal,Production of electricity by biomass and waste,Production of electricity by coal,Production of electricity by gas,Production of electricity by hydro,Production of electricity by nuclear,Production of electricity by petroleum and other oil derivatives,Production of electricity by solar photovoltaic,Production of electricity by solar thermal,"Production of electricity by tide, wave, ocean",Production of electricity by wind,Production of electricity nec
Region,Level,Item,,,,,,,,,,,,,,,
China,Activity,Activities auxiliary to financial intermediation (67),2.3583323150223785e-12,1.1244525642530582e-12,5.961246753700352e-13,1.2658830049987904e-13,1.1455302973892036e-13,1.1530585096680974e-13,1.3601021608717486e-13,5.926485056076676e-14,6.328441906399651e-14,1.1890824130211853e-13,8.318229526497984e-13,4.2582960721288535e-14,5.442466541571378e-14,2.0789430571627122e-13,9.521117064214428e-14
China,Activity,Activities of membership organisation n.e.c. (91),6.639722386956943e-15,1.149354718042701e-15,6.299811234436836e-16,1.0289295682251356e-16,1.1663778967013686e-16,1.3879923502286548e-16,1.675180042316434e-16,6.189330037645808e-17,6.396087347528847e-17,1.5008939181596476e-16,2.2852557572249226e-15,5.537677702463681e-17,5.366814208692709e-17,2.1966642389256495e-16,9.950255751087276e-17
China,Activity,Air transport (62),6.723748214087381e-13,3.0517706755346713e-13,1.6908191876538018e-13,3.3284382351544236e-14,4.619103088505674e-14,4.164538408067241e-14,5.242192580911451e-14,2.2639818689652622e-14,2.6574433119360437e-14,4.700802268672319e-14,2.415735798621496e-13,2.2794165937940547e-14,2.849517956570184e-14,6.404305168411917e-14,3.778229632333251e-14
China,Activity,Aluminium production,8.270748576917624e-14,6.176765759811697e-14,2.979379712601551e-14,2.43652285797843e-15,3.0307632747969296e-15,3.7460633831782135e-15,4.520311487793567e-15,1.7159572738985256e-15,1.6962526222850275e-15,3.401533929740558e-15,2.89295987610619e-14,9.80242727897485e-16,1.2793344088360752e-15,9.678603240234708e-15,2.729949369201415e-15
China,Activity,Animal products nec,1.2382302224131085e-15,4.2871608412486153e-16,2.702810260950096e-16,1.401865125632489e-16,1.1808519351789857e-16,1.1055013376996575e-16,1.2533645779411244e-16,5.5102303370238634e-17,5.925320203700757e-17,1.2202131254325962e-16,4.487016994193652e-16,6.333303524004557e-17,5.798910856704041e-17,1.0889459360224235e-16,9.158729127552993e-17
China,Activity,"Biogasification of food waste, incl. land application",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China,Activity,"Biogasification of paper, incl. land application",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China,Activity,"Biogasification of sewage slugde, incl. land application",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China,Activity,Casting of metals,1.2078855080362245e-14,4.929560787411734e-14,2.2134322612965346e-14,8.829747110749447e-16,1.3776933776870607e-15,1.795508222449199e-15,1.957456591673098e-15,7.909380813106661e-16,7.66693591327239e-16,1.4806607887459838e-15,4.526357241324124e-15,4.1172859090735944e-16,5.672556815758698e-16,7.044812857619682e-15,1.2275501193530417e-15
China,Activity,Cattle farming,6.787656758170124e-15,2.4035727340052918e-15,1.475716797197684e-15,6.051434080283786e-16,5.20673882432541e-16,4.91872624185889e-16,5.789615506876309e-16,2.480626501972041e-16,2.674977418958514e-16,5.369837898447492e-16,2.430929384296712e-15,1.949901692721214e-16,2.47895962154205e-16,5.578198286985771e-16,4.0509438314942687e-16
China,Activity,Chemicals nec,1.2237058690008937e-12,2.5436731947853435e-13,1.5310723215242124e-13,1.3453392358520672e-13,7.267954120143782e-14,4.972036968153384e-14,6.620307830871704e-14,3.313563729719619e-14,3.7814802210232534e-14,7.35025053195317e-14,4.300519954261122e-13,1.9954227939464293e-14,3.7017907048487854e-14,6.371707491629094e-14,5.5299816257625276e-14
China,Activity,"Collection, purification and distribution of water (41)",2.2742727967197552e-14,5.412654626541221e-15,2.9201180984098396e-15,5.77737705890053e-16,5.413102722700955e-16,5.699981383297014e-16,6.629840943670634e-16,2.827270370924529e-16,2.972337263030181e-16,5.841339126800117e-16,7.858805025526985e-15,2.0209245327953728e-16,2.5293711488509423e-16,1.00101516237155e-15,4.602824341396276e-16
China,Activity,"Composting of food waste, incl. land application",7.65438460928229e-15,1.4108874006536805e-15,7.97967241047991e-16,1.695967458701582e-16,1.8537254375115564e-16,7.092330356545182e-16,3.0515034529141663e-16,1.0638877428774502e-16,1.0935395819024518e-16,2.1863382420624351e-16,2.6486124979791606e-15,8.137521601433838e-17,8.251707857147239e-17,2.881877908872231e-16,1.7389811682563685e-16
China,Activity,"Composting of paper and wood, incl. land application",2.0264913546638814e-15,3.21759854162756e-16,1.7750636009136327e-16,2.9652121529736886e-17,3.2204107158837945e-17,4.205995786356516e-17,4.6946550599798423e-17,1.6873437112086408e-17,1.7450395012295268e-17,3.797802480737204e-17,6.967066146240322e-16,1.490425484282334e-17,1.4574308450812178e-17,6.056774298860891e-17,2.7074018555976147e-17
