Region,,,China,China,China,China,China,China,China,EU27+UK,EU27+UK,EU27+UK,EU27+UK,EU27+UK,EU27+UK,EU27+UK,RoW,RoW,RoW,RoW,RoW,RoW,RoW,USA,USA,USA,USA,USA,USA,USA
Level,,,Consumption category,Consumption category,Consumption category,Consumption category,Consumption category,Consumption category,Consumption category,Consumption category,Consumption category,Consumption category,Consumption category,Consumption category,Consumption category,Consumption category,Consumption category,Consumption category,Consumption category,Consumption category,Consumption category,Consumption category,Consumption category,Consumption category,Consumption category,Consumption category,Consumption category,Consumption category,Consumption category,Consumption category
Item,,,Changes in inventories,Changes in valuables,Exports: Total (fob),Final consumption expenditure by government,Final consumption expenditure by households,Final consumption expenditure by non-profit organisations serving households (NPISH),Gross fixed capital formation,Changes in inventories,Changes in valuables,Exports: Total (fob),Final consumption expenditure by government,Final consumption expenditure by households,Final consumption expenditure by non-profit organisations serving households (NPISH),Gross fixed capital formation,Changes in inventories,Changes in valuables,Exports: Total (fob),Final consumption expenditure by government,Final consumption expenditure by households,Final consumption expenditure by non-profit organisations serving households (NPISH),Gross fixed capital formation,Changes in inventories,Changes in valuables,Exports: Total (fob),Final consumption expenditure by government,Final consumption expenditure by households,Final consumption expenditure by non-profit organisations serving households (NPISH),Gross fixed capital formation
Region,Level,Item,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,Sector,Activities auxiliary to financial intermediation (67),0.0,0.0,0.0,16729366715.655,3572019598.3044596,20602930299.14861,0.0,0.0,0.0,0.0,2.236722218784852e-05,1592626.2059643557,0.0,3684.882201892796,0.0,0.0,0.0,20682642.80726891,39939939.97093594,3295727.6347119748,14987.794620420169,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China,Sector,Activities of membership organisation n.e.c. (91),0.0,0.0,0.0,2956165872.3932176,0.0,166886394745.98962,0.0,0.0,0.0,0.0,1302.2981417118729,16956.113963466196,1567651.985469023,0.0,0.0,0.0,0.0,1842179.2547845962,17995987.208769277,27085094.209189553,0.0,0.0,0.0,0.0,0.0,1304155.9106139787,0.0,0.0
China,Sector,Air transport (62),364048140.9869482,0.0,0.0,1003702965.6668618,5610298973.093995,129916289.85331795,1337148120.4940236,17421.26375041477,0.0,0.0,259374.19910165155,949573808.004409,13211.676193605024,152235.5927331166,147349.16070371954,0.0,0.0,74055.92756965655,957661242.7633411,5844.586094558834,242222.03890433977,747460.4611581023,0.0,0.0,0.0,485478765.0876829,0.0,1069421.8505977814
China,Sector,Aluminium production,1602334090.0695097,0.0,0.0,0.0,0.0,0.0,0.0,34733304.00258606,0.0,0.0,0.0,471433.7529993358,0.0,8224888.70280429,184281554.08745003,0.0,0.0,0.0,7816838.3783258535,0.0,55212200.88195472,839885.3582170884,0.0,0.0,0.0,0.0,0.0,0.0
China,Sector,Animal products nec,111882941.1521971,0.0,0.0,245853.27284199244,1328278788.3333032,457146.78945879434,32825331636.18677,2216047.6934706396,0.0,0.0,227306.34078294554,104541357.01075959,447639.2739754116,0.0,665655.3741887572,0.0,0.0,6579.579299103555,54361687.52600435,521.2042829150186,48882763.19949969,210857.01682228327,0.0,0.0,0.0,5263.774236312961,0.0,0.0
China,Sector,"Biogasification of food waste, incl. land application",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China,Sector,"Biogasification of paper, incl. land application",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China,Sector,"Biogasification of sewage slugde, incl. land application",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China,Sector,Casting of metals,338975856.75913715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China,Sector,Cattle farming,283033883.64502585,0.0,0.0,802098784.728653,0.0,959609269.9199938,20130017894.46357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.850628419458191,0.0,20.531339347307537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China,Sector,Chemicals nec,81582044.09903942,0.0,0.0,0.0,27766197156.23527,0.0,0.0,50510030.96810922,0.0,0.0,1091590236.9213831,1969660352.2061303,516912.0735487066,3962028.5047485502,861894536.8361052,0.0,0.0,957602235.0809011,51052625926.78211,858341730.1857953,43535.894984092694,1924814.3423496766,0.0,0.0,0.0,8763465036.0832,0.0,103794609.18435934
China,Sector,"Collection, purification and distribution of water (41)",0.0,0.0,0.0,0.0,14094781521.206964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China,Sector,"Composting of food waste, incl. land application",0.0,0.0,0.0,2745116201.0009527,148553822.96191546,170287064.34618422,0.0,0.01105810884937615,0.0,0.0,666859.748813764,468517.12456087844,395.2573310903648,2331.9617559528383,0.0,0.0,0.0,14209.087313590238,59675.974004303454,648.3921013109248,0.0,0.0,0.0,0.0,0.0,1120.004325015457,0.0,0.0
China,Sector,"Composting of paper and wood, incl. land application",0.0,0.0,0.0,72589608.17281759,73218557.19757733,58284780.12246834,0.0,0.0,0.0,0.0,0.0,51.27006102013359,0.0,1.538771133465879,0.0,0.0,0.0,65.89166413095221,3878.8043478869604,81.15377116116653,0.0,0.0,0.0,0.0,0.0,13500.10517464558,0.0,0.0
