Region,,,EU27+UK,EU27+UK,EU27+UK,EU27+UK,EU27+UK,EU27+UK,EU27+UK,EU27+UK,EU27+UK,EU27+UK,EU27+UK,EU27+UK,EU27+UK,EU27+UK,EU27+UK
Level,,,Activity,Activity,Activity,Activity,Activity,Activity,Activity,Activity,Activity,Activity,Activity,Activity,Activity,Activity,Activity
Item,,,Production of photovoltaic plants,Production of onshore wind plants,Production of offshore wind plants,Production of electricity by Geothermal,Production of electricity by biomass and waste,Production of electricity by coal,Production of electricity by gas,Production of electricity by hydro,Production of electricity by nuclear,Production of electricity by petroleum and other oil derivatives,Production of electricity by solar photovoltaic,Production of electricity by solar thermal,"Production of electricity by tide, wave, ocean",Production of electricity by wind,Production of electricity nec
Region,Level,Item,,,,,,,,,,,,,,,
China,Activity,Activities auxiliary to financial intermediation (67),1.593633169138496e-05,7.613756216643116e-06,4.0358398368516735e-06,8.563197693657302e-07,7.73681582438746e-07,7.794977233556934e-07,9.196060369239929e-07,4.0063820880230424e-07,4.2723527568867343e-07,8.037329704167656e-07,2.238486394590869e-07,2.8774727976130866e-07,3.667834008133975e-07,3.3977742762635416e-07,6.432877120531897e-07
China,Activity,Activities of membership organisation n.e.c. (91),1.2634392632424884e-05,2.1898819888743445e-06,1.2000891845760543e-06,1.9576604571169197e-07,2.216077734913553e-07,2.639743843243046e-07,3.1875558256114344e-07,1.1771493231675331e-07,1.214684020032294e-07,2.8552452892437626e-07,6.956263391223543e-08,1.0531517849151698e-07,1.017168910798803e-07,1.0604309732292363e-07,1.891368722210204e-07
China,Activity,Air transport (62),0.001961001321256273,0.0008918239675528181,0.0004940458596103824,9.716863223388039e-05,0.0001347558431566481,0.00012155547545057573,0.00015304095363700295,6.608584231836207e-05,7.751104570009034e-05,0.00013721054710579138,4.045230070681486e-05,6.654660250339317e-05,8.307068962508821e-05,5.918814820498972e-05,0.00011024993573928137
China,Activity,Aluminium production,0.001121548321454803,0.0008397269415072492,0.0004049841536774322,3.3031794892222346e-05,4.09936514487639e-05,5.080032229049387e-05,6.131098737876728e-05,2.325881204676444e-05,2.2925549864627638e-05,4.6093312904469256e-05,1.244538625922664e-05,1.3264298190458162e-05,1.7209465780604117e-05,1.922963789633708e-05,3.696498559686075e-05
China,Activity,Animal products nec,7.23726642388956e-06,2.5102401318144964e-06,1.5823908307123798e-06,8.206218256968641e-07,6.907761671529074e-07,6.468939385007191e-07,7.334644221584152e-07,3.2243305055686186e-07,3.4651555057485274e-07,7.140294697104243e-07,1.7170579184488466e-07,3.706629576151151e-07,3.389482684149058e-07,2.5148566224875306e-07,5.358125978241839e-07
China,Activity,"Biogasification of food waste, incl. land application",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China,Activity,"Biogasification of paper, incl. land application",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China,Activity,"Biogasification of sewage slugde, incl. land application",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China,Activity,Casting of metals,0.0008686095824655722,0.0035775947191542053,0.001606155679424917,6.370927965252422e-05,9.914144307740736e-05,0.00012983690777359255,0.00014148504567620303,5.712313247280089e-05,5.5096396813582036e-05,0.00010685370972908601,3.141260894996508e-05,2.9637657916884168e-05,4.0427585255213485e-05,4.875573957750225e-05,8.84912405767273e-05
China,Activity,Cattle farming,3.6975529615671054e-06,1.311681079154697e-06,8.052379009865677e-07,3.301166668175296e-07,2.837987276960327e-07,2.682051133633891e-07,3.157278053563254e-07,1.352618835871992e-07,1.4575332474207567e-07,2.928050809398615e-07,7.204008055656824e-08,1.063086265338796e-07,1.3496970587946252e-07,1.0557312013572286e-07,2.2082462679411344e-07
China,Activity,Chemicals nec,0.02157520202435046,0.004491069536836863,0.0027028525805435164,0.00237514869237904,0.0012820825426929962,0.0008769745729252178,0.0011681037465066282,0.0005846700305220289,0.0006669024293076281,0.0012969725629439573,0.0002755141827336734,0.00035193639205029193,0.000652538619148675,0.00045149160403293596,0.0009755535685177365
China,Activity,"Collection, purification and distribution of water (41)",1.2264264735405232e-05,2.923105872174523e-06,1.5767461287774313e-06,3.116665524281538e-07,2.915351481810192e-07,3.072500180268463e-07,3.5749851965002404e-07,1.5241844820313647e-07,1.6000937908006495e-07,3.1488524259476465e-07,8.435241042106093e-08,1.0889109305548428e-07,1.3590411559289778e-07,1.2689533612282248e-07,2.4800535647564717e-07
China,Activity,"Composting of food waste, incl. land application",1.3754064089446875e-06,2.5385802845746234e-07,1.4355218334993455e-07,3.0484623626819634e-08,3.328252148181237e-08,1.2757693447848857e-07,5.4860151994997825e-08,1.9118918666752994e-08,1.9630603409239056e-08,3.9288057480478773e-08,1.0114829315297792e-08,1.4619608329520283e-08,1.4784844277217548e-08,1.502933881176254e-08,3.1239066845787e-08
China,Activity,"Composting of paper and wood, incl. land application",2.0921492236666425e-07,3.3260167491426445e-08,1.8345249725377003e-08,3.060857207537526e-09,3.319304000029243e-09,4.340196021867026e-09,4.846381307331955e-09,1.740923401658106e-09,1.797721845260279e-09,3.91883886606588e-09,1.0724336555650378e-09,1.5376031064924415e-09,1.498268502349122e-09,1.4986518050375288e-09,2.7917191225441302e-09
