Region,,,EU27+UK,EU27+UK,EU27+UK,EU27+UK,EU27+UK,EU27+UK,EU27+UK,EU27+UK,EU27+UK,EU27+UK,EU27+UK,EU27+UK,EU27+UK,EU27+UK,EU27+UK
Level,,,Activity,Activity,Activity,Activity,Activity,Activity,Activity,Activity,Activity,Activity,Activity,Activity,Activity,Activity,Activity
Item,,,Production of photovoltaic plants,Production of onshore wind plants,Production of offshore wind plants,Production of electricity by Geothermal,Production of electricity by biomass and waste,Production of electricity by coal,Production of electricity by gas,Production of electricity by hydro,Production of electricity by nuclear,Production of electricity by petroleum and other oil derivatives,Production of electricity by solar photovoltaic,Production of electricity by solar thermal,"Production of electricity by tide, wave, ocean",Production of electricity by wind,Production of electricity nec
Region,Level,Item,,,,,,,,,,,,,,,
China,Activity,Activities auxiliary to financial intermediation (67),2.881520581602599e-13,1.376677874584024e-13,7.297385483151368e-14,1.548350704318267e-14,1.3989288417040772e-14,1.4094452705047812e-14,1.6627814817603087e-14,7.244121588309579e-15,7.725035246028969e-15,1.4532661224794267e-14,4.047509014347342e-15,5.202889378743307e-15,6.631977414258688e-15,6.14367013582308e-15,1.1631577567975554e-14
China,Activity,Activities of membership organisation n.e.c. (91),4.1722705011046184e-15,7.231673329220532e-16,3.96306878310174e-16,6.464805403819611e-17,7.318179852829208e-17,8.717257479690704e-17,1.0526303502466235e-16,3.887314206020949e-17,4.011265481759235e-17,9.428910467097992e-17,2.2971751305741703e-17,3.477835661138468e-17,3.359008988113139e-17,3.5018738112564427e-17,6.24588941943861e-17
China,Activity,Air transport (62),1.4203902015574388e-12,6.459649013467232e-13,3.5784672376510993e-13,7.03810709496739e-14,9.760619595079822e-14,8.804492093102983e-14,1.1085044595673545e-13,4.7867220625092256e-14,5.614271068127002e-14,9.938418426691719e-14,2.930036350898817e-14,4.820095790766925e-14,6.016966551787174e-14,4.287109082865845e-14,7.985610552576859e-14
China,Activity,Aluminium production,5.130453986293734e-13,3.841279374272352e-13,1.852575164059846e-13,1.5110191913926246e-14,1.8752294347446196e-14,2.323829575726165e-14,2.8046335015952104e-14,1.0639600871319938e-14,1.0487152130760381e-14,2.1085103192475204e-14,5.693065588274583e-15,6.067671826957236e-15,7.872364536336573e-15,8.796479876344176e-15,1.6909405870511774e-14
China,Activity,Animal products nec,9.889190570333331e-14,3.4300579233714047e-14,2.1622203142899784e-14,1.1213191756632488e-14,9.438946638568265e-15,8.83932836230864e-15,1.0022250145913202e-14,4.405809730322271e-15,4.734879323921638e-15,9.756685860689257e-15,2.346232953341339e-15,5.064835824089037e-15,4.631477996685462e-15,3.4363660172507604e-15,7.32148380274909e-15
China,Activity,"Biogasification of food waste, incl. land application",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China,Activity,"Biogasification of paper, incl. land application",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China,Activity,"Biogasification of sewage slugde, incl. land application",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China,Activity,Casting of metals,7.443322761072842e-14,3.06572627570914e-13,1.376353124329451e-13,5.459400182797131e-15,8.49566680727843e-15,1.1126034416006474e-14,1.212419114516105e-14,4.895017516519633e-15,4.72134170212071e-15,9.156549338011713e-15,2.6918214109297252e-15,2.5397216218988508e-15,3.4643362401228206e-15,4.1779956548492996e-15,7.583025543773962e-15
China,Activity,Cattle farming,7.75263484945585e-13,2.7501930469487367e-13,1.6883369834533332e-13,6.92153432866884e-14,5.950389161254922e-14,5.62343888045897e-14,6.619844021680389e-14,2.8360269708124088e-14,3.056000323902227e-14,6.139224774295133e-14,1.5104596063547737e-14,2.228965944317507e-14,2.8299009001305882e-14,2.2135446302927555e-14,4.6300153509540367e-14
China,Activity,Chemicals nec,7.598844306878467e-12,1.5817667961241501e-12,9.519519641491377e-13,8.36533771442989e-13,4.5155292726786156e-13,3.088728083857e-13,4.1140928803203294e-13,2.059223606722419e-13,2.3488483317412905e-13,4.567972325348815e-13,9.703683778103936e-14,1.2395294589113917e-13,2.298258605198635e-13,1.5901655989301867e-13,3.43592596343679e-13
China,Activity,"Collection, purification and distribution of water (41)",3.0814084493437116e-14,7.344331949099253e-15,3.961589992149031e-15,7.830652458581373e-16,7.324848967849527e-16,7.719686601967739e-16,8.982185095020737e-16,3.8295283432128486e-16,4.0202512201826e-16,7.91152236223391e-16,2.1193625203115562e-16,2.735899309404095e-16,3.4146041293416573e-16,3.1882576684957355e-16,6.231158715290956e-16
China,Activity,"Composting of food waste, incl. land application",1.0372021136865329e-14,1.9143584178468425e-15,1.0825355111520105e-15,2.2988635108175726e-16,2.50985464407135e-16,9.620652138756907e-16,4.1370365323537257e-16,1.4417689726902089e-16,1.4803554219750352e-16,2.962735668263804e-16,7.627652653919894e-17,1.1024733171253883e-16,1.1149338577404417e-16,1.1333713353009428e-16,2.355756520496786e-16
China,Activity,"Composting of paper and wood, incl. land application",2.7461522902714816e-15,4.3657251642556494e-16,2.407995040652682e-16,4.01767710237311e-17,4.356914018691434e-17,5.696935529669666e-17,6.36135366259092e-17,2.285133743123666e-17,2.35968730470404e-17,5.1438626869984957e-17,1.4076749909037104e-17,2.0182557939258944e-17,1.9666252448077068e-17,1.967128367407055e-17,3.6644068097270735e-17
