Region,,,EU27+UK,EU27+UK,EU27+UK,EU27+UK,EU27+UK,EU27+UK,EU27+UK,EU27+UK,EU27+UK,EU27+UK,EU27+UK,EU27+UK,EU27+UK,EU27+UK,EU27+UK
Level,,,Activity,Activity,Activity,Activity,Activity,Activity,Activity,Activity,Activity,Activity,Activity,Activity,Activity,Activity,Activity
Item,,,Production of photovoltaic plants,Production of onshore wind plants,Production of offshore wind plants,Production of electricity by Geothermal,Production of electricity by biomass and waste,Production of electricity by coal,Production of electricity by gas,Production of electricity by hydro,Production of electricity by nuclear,Production of electricity by petroleum and other oil derivatives,Production of electricity by solar photovoltaic,Production of electricity by solar thermal,"Production of electricity by tide, wave, ocean",Production of electricity by wind,Production of electricity nec
Region,Level,Item,,,,,,,,,,,,,,,
China,Activity,Activities auxiliary to financial intermediation (67),2.966613943254449e-12,1.414481171458522e-12,7.498823480498326e-13,1.592390584328069e-13,1.4409954572593728e-13,1.4504654116725334e-13,1.7109115661905129e-13,7.455095742806442e-14,7.960728807815546e-14,1.4957809141981847e-13,1.0463739795833488e-12,5.3566329145446315e-14,6.846234953859021e-14,2.6151621725763493e-13,1.197688657282736e-13
China,Activity,Activities of membership organisation n.e.c. (91),7.973033200284493e-15,1.3801545895743341e-15,7.564865095317705e-16,1.2355470801503247e-16,1.400596162385654e-16,1.6667126191680835e-16,2.011569959623603e-16,7.432198366396568e-17,7.680474243011115e-17,1.8022857496420727e-16,2.7441538910252852e-15,6.649688887738792e-17,6.444514600448008e-17,2.637772467902647e-16,1.1948348866299526e-16
China,Activity,Air transport (62),1.4343072785987906e-12,6.510024993742042e-13,3.606848725485046e-13,7.100211124869556e-14,9.853452225591833e-14,8.88377666816873e-14,1.118262423757107e-13,4.829517063814264e-14,5.6688474395689335e-14,1.0027732589813471e-13,5.153237939331089e-13,4.862442357058772e-14,6.078580302937935e-14,1.3661638159167526e-13,8.059704333543011e-14
China,Activity,Aluminium production,2.950002675150535e-12,2.2031228909649175e-12,1.0626823002446282e-12,8.690566376496665e-14,1.0810097399588726e-13,1.3361422970226095e-13,1.612300368883228e-13,6.120459957605464e-14,6.050177595093615e-14,1.213255861791614e-13,1.0318581557942842e-12,3.49632036653221e-14,4.563117707399919e-14,3.4521549270760035e-13,9.737157244321707e-14
China,Activity,Animal products nec,7.242766022738922e-15,2.5076841376476134e-15,1.5809517462567983e-15,8.199913809732685e-16,6.907143856763708e-16,6.4663964599243835e-16,7.331291237202468e-16,3.223092793251723e-16,3.4658908390700244e-16,7.1373788213309845e-16,2.6245857709452292e-15,3.704532060763184e-16,3.3919503628312706e-16,6.369559136306981e-16,5.357205060560946e-16
China,Activity,"Biogasification of food waste, incl. land application",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China,Activity,"Biogasification of paper, incl. land application",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China,Activity,"Biogasification of sewage slugde, incl. land application",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China,Activity,Casting of metals,4.3082744528380175e-13,1.7582710168157023e-12,7.894848974498463e-13,3.1493857364104815e-14,4.913943534750379e-14,6.404201518416177e-14,6.981837409536726e-14,2.8211103675111467e-14,2.7346353530145296e-14,5.281206709603143e-14,1.614456762455855e-13,1.4685495917515175e-14,2.023282128066764e-14,2.5127370978108825e-13,4.378414000003353e-14
China,Activity,Cattle farming,6.438485978221018e-14,2.2799280954948307e-14,1.3998029430621924e-14,5.740136082623556e-15,4.938893657568463e-15,4.665697024351873e-15,5.4917859857078835e-15,2.3530180619292493e-15,2.5373711750069868e-15,5.0936025857316126e-15,2.305877464413699e-14,1.8495948093402848e-15,2.3514369291969632e-15,5.2912444948345786e-15,3.842555094767075e-15
China,Activity,Chemicals nec,7.34289363679268e-12,1.52634078083806e-12,9.18725773242273e-13,8.07275928351248e-13,4.361163529016787e-13,2.9834897045284e-13,3.972540908429776e-13,1.9883165262523917e-13,2.2690915975813423e-13,4.4105458041136133e-13,2.5805433647896377e-12,1.1973610413704412e-13,2.221273600131159e-13,3.823367328783593e-13,3.3182865196638567e-13
China,Activity,"Collection, purification and distribution of water (41)",1.7808179156037616e-13,4.238256880978709e-14,2.2865324831864576e-14,4.5238445390225624e-15,4.238607752549753e-15,4.463241604359758e-15,5.191347118569464e-15,2.213830168509248e-15,2.327421519905312e-15,4.573928590768218e-15,6.153659668655775e-14,1.5824392831308322e-15,1.9805669150955736e-15,7.838223002594033e-15,3.6041375781120135e-15
China,Activity,"Composting of food waste, incl. land application",5.993592881569794e-14,1.1047634934622535e-14,6.248302142893722e-15,1.3279889901953759e-15,1.4515178102209163e-15,5.553489001216566e-15,2.3894108157686232e-15,8.33053253525698e-16,8.562714559518192e-16,1.711962749877801e-15,2.073936158717947e-14,6.37190238452722e-16,6.461313351489477e-16,2.2565893669915054e-15,1.3616699033656969e-15
China,Activity,"Composting of paper and wood, incl. land application",1.5867982571827502e-14,2.519467821275364e-15,1.3899234367992001e-15,2.321842363495389e-16,2.5216698307724277e-16,3.2934099462839737e-16,3.676043546944112e-16,1.3212363596084705e-16,1.3664137440770606e-16,2.9737834033630325e-16,5.4554036922426175e-15,1.1670439923057204e-16,1.1412082857480735e-16,4.742620233470386e-16,2.1199698365691769e-16
