Region,,,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,EU27+UK,EU27+UK,EU27+UK,EU27+UK,EU27+UK,EU27+UK,EU27+UK,EU27+UK,EU27+UK,EU27+UK,EU27+UK,EU27+UK,EU27+UK,EU27+UK,EU27+UK,EU27+UK,EU27+UK,EU27+UK,RoW,RoW,RoW,RoW,RoW,RoW,RoW,RoW,RoW,RoW,RoW,RoW,RoW,RoW,RoW,RoW,RoW,RoW,USA,USA,USA,USA,USA,USA,USA,USA,USA,USA,USA,USA,USA,USA,USA,USA,USA,USA,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,EU27+UK,EU27+UK,EU27+UK,EU27+UK,EU27+UK,EU27+UK,EU27+UK,EU27+UK,EU27+UK,EU27+UK,EU27+UK,EU27+UK,EU27+UK,EU27+UK,EU27+UK,EU27+UK,EU27+UK,EU27+UK,EU27+UK,EU27+UK,EU27+UK,RoW,RoW,RoW,RoW,RoW,RoW,RoW,RoW,RoW,RoW,RoW,RoW,RoW,RoW,RoW,RoW,RoW,RoW,RoW,RoW,RoW,USA,USA,USA,USA,USA,USA,USA,USA,USA,USA,USA,USA,USA,USA,USA,USA,USA,USA,USA,USA,USA
Level,,,Activity,Activity,Activity,Activity,Activity,Activity,Activity,Activity,Activity,Activity,Activity,Activity,Activity,Activity,Activity,Activity,Activity,Activity,Activity,Activity,Activity,Activity,Activity,Activity,Activity,Activity,Activity,Activity,Activity,Activity,Activity,Activity,Activity,Activity,Activity,Activity,Activity,Activity,Activity,Activity,Activity,Activity,Activity,Activity,Activity,Activity,Activity,Activity,Activity,Activity,Activity,Activity,Activity,Activity,Activity,Activity,Activity,Activity,Activity,Activity,Activity,Activity,Activity,Activity,Activity,Activity,Activity,Activity,Activity,Activity,Activity,Activity,Commodity,Commodity,Commodity,Commodity,Commodity,Commodity,Commodity,Commodity,Commodity,Commodity,Commodity,Commodity,Commodity,Commodity,Commodity,Commodity,Commodity,Commodity,Commodity,Commodity,Commodity,Commodity,Commodity,Commodity,Commodity,Commodity,Commodity,Commodity,Commodity,Commodity,Commodity,Commodity,Commodity,Commodity,Commodity,Commodity,Commodity,Commodity,Commodity,Commodity,Commodity,Commodity,Commodity,Commodity,Commodity,Commodity,Commodity,Commodity,Commodity,Commodity,Commodity,Commodity,Commodity,Commodity,Commodity,Commodity,Commodity,Commodity,Commodity,Commodity,Commodity,Commodity,Commodity,Commodity,Commodity,Commodity,Commodity,Commodity,Commodity,Commodity,Commodity,Commodity,Commodity,Commodity,Commodity,Commodity,Commodity,Commodity,Commodity,Commodity,Commodity,Commodity,Commodity,Commodity
Item,,,Services,Transport,Metals,"Agriculture, cattling & fishering",Chemicals,Fuels extraction,Food,Fuels refinery,Other manufacturing,Mining & quarrying,Electricity by other RES,Electricity by fossil fuels,Electricity by nuclear,Electricity by PV,Electricity by wind,Offshore wind plants,Onshore wind plants,PV plants,Services,Transport,Metals,"Agriculture, cattling & fishering",Chemicals,Fuels extraction,Food,Fuels refinery,Other manufacturing,Mining & quarrying,Electricity by other RES,Electricity by fossil fuels,Electricity by nuclear,Electricity by PV,Electricity by wind,Offshore wind plants,Onshore wind plants,PV plants,Services,Transport,Metals,"Agriculture, cattling & fishering",Chemicals,Fuels extraction,Food,Fuels refinery,Other manufacturing,Mining & quarrying,Electricity by other RES,Electricity by fossil fuels,Electricity by nuclear,Electricity by PV,Electricity by wind,Offshore wind plants,Onshore wind plants,PV plants,Services,Transport,Metals,"Agriculture, cattling & fishering",Chemicals,Fuels extraction,Food,Fuels refinery,Other manufacturing,Mining & quarrying,Electricity by other RES,Electricity by fossil fuels,Electricity by nuclear,Electricity by PV,Electricity by wind,Offshore wind plants,Onshore wind plants,PV plants,Chemicals,Transport,Metals,Mining products,"Agriculture, cattling & fishering",Primary fuels,Refined fuels,Food,Other manufacturing products,Cement and related products,Services,Construction,Electrical machinery,Electricity by other RES,Electricity by fossil fuels,Electricity by nuclear,Electricity by PV,Electricity by wind,Offshore wind plants,Onshore wind plants,PV plants,Chemicals,Transport,Metals,Mining products,"Agriculture, cattling & fishering",Primary fuels,Refined fuels,Food,Other manufacturing products,Cement and related products,Services,Construction,Electrical machinery,Electricity by other RES,Electricity by fossil fuels,Electricity by nuclear,Electricity by PV,Electricity by wind,Offshore wind plants,Onshore wind plants,PV plants,Chemicals,Transport,Metals,Mining products,"Agriculture, cattling & fishering",Primary fuels,Refined fuels,Food,Other manufacturing products,Cement and related products,Services,Construction,Electrical machinery,Electricity by other RES,Electricity by fossil fuels,Electricity by nuclear,Electricity by PV,Electricity by wind,Offshore wind plants,Onshore wind plants,PV plants,Chemicals,Transport,Metals,Mining products,"Agriculture, cattling & fishering",Primary fuels,Refined fuels,Food,Other manufacturing products,Cement and related products,Services,Construction,Electrical machinery,Electricity by other RES,Electricity by fossil fuels,Electricity by nuclear,Electricity by PV,Electricity by wind,Offshore wind plants,Onshore wind plants,PV plants
Region,Level,Item,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,Activity,Services,0.08775742697436707,0.025090897037467363,0.024288219488367603,0.0122490803574346,0.023406339004972358,0.021652297035205943,0.018386440205925742,0.012602350164861794,0.02287205604308348,0.03192276476458991,0.027993651173856837,0.03766774813281847,0.0325389277687166,0.023935790075289037,0.03458308276948475,0.0,0.0,0.0,0.0001406391720650217,0.00019118407588367714,0.00044144409604000774,0.00022017160365666612,0.00048718990040029107,0.00016816105382436579,0.0002584609014477138,0.00028106729510564286,0.0005570292121134508,0.00026168062122920786,0.00013934000439357663,0.00025227445947159736,9.011172766357354e-05,0.004460873743679816,0.0009991473163892316,0.0015273357589643318,0.0029827365531733666,0.007508538636173067,0.0003310383978209804,0.00033434950386900013,0.0008806893759648884,0.0003177174741716142,0.0018042750233698297,0.0002656095810316363,0.0004350828480830719,0.00030428077851509644,0.0011788225342999885,0.00038027517182020706,0.0002726652079139748,0.00042589177107388353,0.00026747645051804464,0.001217957155644426,0.0005631833393477908,0.0,0.0,0.0,0.0001520138074685736,0.00012888082340471138,0.0004887718786695841,0.0001172224833720473,0.0005175115282890456,0.00015337732509418422,0.0003063248875413559,0.00023198448368598975,0.000522204778371111,0.00013550477836903567,3.719088718059591e-05,6.94588597716189e-05,2.351011576329561e-05,2.946519794545466e-05,2.1567485483490525e-05,0.0,0.0,0.0,0.023372584085175875,0.025090897037895483,0.024288219488552695,0.031922764769831656,0.0122490803577632,0.021652297035799718,0.012602350165030252,0.018386440206131734,0.022933628580512087,0.024288219489848658,0.08763258238119244,0.08775742697358575,0.02287205604270683,0.027993795831158623,0.03766774813344269,0.03253892777374554,0.02393579162425777,0.034583082795635496,0.0,0.0,0.0,0.0005062784384606055,0.00019050836962725983,0.00044374014760442773,0.00027420805965433287,0.00021985099556663285,0.00017007499624357934,0.0002892773722041998,0.00025369493122331504,0.0005381171460468239,0.0004344161044267581,0.00014772776700906057,0.00014458600312958566,0.000528665064919383,0.00014518340117383562,0.000254291640603215,9.396548870946432e-05,0.003457195425960515,0.0009786413002555194,0.0015273357589643318,0.0029827365531733658,0.007508538636173066,0.0016456159069934769,0.00033524119524863015,0.0008784514065479457,0.00038745888256888053,0.00031844783967368114,0.0002673148731892965,0.0003266264258866162,0.00043435682653594613,0.001155388373574124,0.0008597099631735519,0.0003365235581951864,0.00033166025289547274,0.0011510210344809909,0.0002963128041889242,0.0004286675660535077,0.0002858241648754092,0.000957784253778105,0.0005559037504661453,0.0,0.0,0.0,0.0005150281100236226,0.0001305220103234811,0.0004897226485811317,0.00013918999113083608,0.00011722262904333658,0.0001533829461176659,0.00023255019953170947,0.0003069939129462545,0.0005212452913835121,0.0004882841590892983,0.00015362186018012212,0.00015201380746782586,0.0005220060706572237,4.807702390537475e-05,7.415438889227463e-05,3.380480937234035e-05,3.8633007185920805e-05,3.74536712203989e-05,0.0,0.0,0.0
China,Activity,Transport,0.024489676422631213,0.6146519891708146,0.020964568982066684,0.00891000277209292,0.016037678219844028,0.021136844678378293,0.01603054153024332,0.01291890008449671,0.018939971747717676,0.03597551034535373,0.015848920499150175,0.019852151297193282,0.01828213677261901,0.09678449550735302,0.03977856619239679,0.0,0.0,0.0,0.00018121268233203195,0.0012939474405621095,0.000495393656754067,0.00024121854504135308,0.000473506709555761,0.00025420217322706174,0.0003128576552555663,0.00044332952056895227,0.000545831306734682,0.00043239570246769363,0.00017365249978998942,0.0005733628396395903,0.00010842345901184806,0.02257233099708258,0.0009313241589541776,0.001429623796181429,0.0025736393397144505,0.03824093592842277,0.0003039711298717702,0.0005001491994359627,0.0008183935850832464,0.000275887480430095,0.0014412311610527337,0.0002337078367113806,0.000396452785752509,0.00028821063732112443,0.001011764758591124,0.0004077766231105578,0.00031241697526588735,0.00042273992668062036,0.0002914510025159356,0.0009821610976093623,0.0007723448010887882,0.0,0.0,0.0,0.0001724709592622303,0.00014865506358561258,0.00044984888930144046,0.00012980308127368364,0.0004252403994759233,0.00014213730136125284,0.00028507377530859223,0.00021377520177303232,0.00045248266637138535,0.000137900263415473,4.511120507124316e-05,7.570624109576881e-05,2.6039437605089903e-05,6.352628057549911e-05,3.0482540248801323e-05,0.0,0.0,0.0,0.016220676127237037,0.6146519891813021,0.020964568982226456,0.03597551035126093,0.008910002772331947,0.021136844678957933,0.0129189000846694,0.016030541530422916,0.01902799802197654,0.02096456898334507,0.02447045551405255,0.024489676422413186,0.018939971747405783,0.015849069777935276,0.01985215129752227,0.01828213677544454,0.09678450177061641,0.0397785662224762,0.0,0.0,0.0,0.0004963478981868559,0.001249487591811438,0.0004933183462919378,0.00041422917780782354,0.00024129666098382196,0.000256642768176463,0.0004435905112466775,0.00030814706975013155,0.0005321644768934193,0.00048791219793015194,0.00019419495315435066,0.00018915372905318562,0.0005276949323361051,0.00018064402907559438,0.0005694347969018653,0.00011332939096515593,0.017156743716869188,0.0009139313701613817,0.001429623796181429,0.002573639339714449,0.03824093592842276,0.001324135160224252,0.000497834610070644,0.0008143848041949595,0.0004123194529800589,0.00027661722422330154,0.0002355522490673979,0.00030512278392504685,0.0003945886236890398,0.0009930647967146037,0.0007978934194454391,0.00030910103427028945,0.00030457618128431355,0.0009892264658566323,0.0003300133979676347,0.00042456118241505995,0.0003056806880966132,0.0007982473271593216,0.0006752677812024607,0.0,0.0,0.0,0.0004258439124974836,0.00015034470018202223,0.0004498104724934295,0.00014108282476326168,0.00012980325992113825,0.00014217151794112203,0.00021339360925625678,0.0002855181294217911,0.00045184459976732827,0.0004493574946194222,0.00017354909386634422,0.00017247095926138198,0.0004524127226696413,5.6317245967649084e-05,8.096838423031732e-05,3.7007591984973736e-05,7.167638554894971e-05,4.694029743967707e-05,0.0,0.0,0.0
China,Activity,Metals,0.13168326103688263,0.08607011378784643,1.0752057724328041,0.034264090296836316,0.1338347953247042,0.15316257753350057,0.05959692010342272,0.06640013433230435,0.2669745870583158,0.14946740950371262,0.08717161715496596,0.13021715335863984,0.07735610152783538,0.05227079814657405,0.06202648375366787,0.0,0.0,0.0,0.0019371326355536334,0.0020274482156710802,0.010775780513614816,0.002882442058367033,0.0062871876430227935,0.0025046905834838627,0.003212501252787506,0.003952490937569424,0.008570617197373794,0.003762579010560287,0.0019287346552140448,0.0035317930263158367,0.0013240868518527324,0.10240014728538693,0.014033539013082267,0.023543019255828884,0.037753129789248045,0.17350800350709314,0.005916564164316435,0.004902060974533173,0.026818785300857673,0.0037177702790450397,0.02263606786697041,0.004986843242150986,0.005518793802646333,0.004482369278468768,0.020576898879902814,0.0057650242121243325,0.0034808586652648444,0.005608471093492528,0.0040745176033184565,0.008998740160866053,0.004631358832873036,0.0,0.0,0.0,0.002323333113515211,0.0021534148871361412,0.012230223095683381,0.0017783399555295959,0.006280525573509152,0.002839007009784083,0.00479921284432063,0.004051035105064038,0.008700831768392939,0.0021892197049791224,0.0005779337646420688,0.001128064918744803,0.00037605455375795433,0.000455940482484764,0.00033439802511449335,0.0,0.0,0.0,0.14223116645168818,0.08607011378931499,1.075205772440998,0.1494674095282553,0.034264090297755505,0.1531625775377008,0.06640013433319193,0.05959692010409039,0.3021151972171334,1.0752057724983686,0.13157481533075024,0.13168326103571026,0.2669745870539195,0.08717407089914134,0.13021715336079778,0.07735610153979086,0.05227080152920029,0.06202648380057054,0.0,0.0,0.0,0.007144706119612886,0.002048462348255003,0.010405614543060224,0.004206073291986294,0.002881353393159953,0.002536516361872312,0.004157616234049955,0.0031779873709681275,0.008384709989769609,0.010459365953283973,0.0020487606271498405,0.0020056239700824525,0.008258308774831266,0.0020385213417585435,0.0035812535190520777,0.001388900145229463,0.07867330939901572,0.013771141294664935,0.023543019255828884,0.037753129789248024,0.17350800350709303,0.021314783877428314,0.004934071629396223,0.026302612933702643,0.005937463320232691,0.0037338484694416536,0.0050103629090561715,0.004885222221297676,0.005565738951502001,0.02032747237421073,0.02553560454219093,0.005999869318637674,0.005922406564901743,0.020226976474143687,0.004178275812240541,0.0057251080473973304,0.004517142436433216,0.01047413379191722,0.0061885068002401475,0.0,0.0,0.0,0.006507431937377525,0.0021654698633023673,0.01211531822753005,0.0022940367098608716,0.0017783422374038676,0.002838609480810255,0.004027608448507547,0.004803936759611126,0.008704455568700665,0.012207537393313183,0.002353301672313565,0.002323333113503784,0.008715918002475072,0.0007527969196406525,0.0011986748017735731,0.0005399527431253518,0.000595639329211455,0.0005858868475707237,0.0,0.0,0.0
China,Activity,"Agriculture, cattling & fishering",0.004083230762284219,0.007606399210590577,0.0027982473133457255,0.10122497781759611,0.006175832935446353,0.00300569914677401,0.05881614458201713,0.0017674855186954248,0.0050445526634224705,0.0029751042552373314,0.0022110263670101545,0.0032260429412776944,0.002254783906257568,0.002203784549726628,0.0020951777981050032,0.0,0.0,0.0,3.225169595360533e-05,4.440518518616322e-05,8.204212461919075e-05,9.150957745983534e-05,0.00011792157876767704,3.60225338145037e-05,0.00015412041916874886,6.26956043013179e-05,0.0001201656297390403,5.8519323821849374e-05,3.2595177687547776e-05,5.674034627914847e-05,1.972051817233258e-05,0.0007040445814350015,0.00021439213465362721,0.00032107631080078615,0.0006512412551416155,0.0011779986593469902,8.40952151924663e-05,7.439542399510814e-05,0.00014637491419421144,0.0001451360093520745,0.0006233495049801376,5.3641476519319145e-05,0.0003521733330403753,6.536688318410485e-05,0.0002584764675779971,8.175560826353422e-05,6.011699166524295e-05,8.704555337147327e-05,5.658996196970451e-05,0.000321571776725671,0.00011515683491074554,0.0,0.0,0.0,3.560484800128164e-05,2.82037524984725e-05,8.952840093152852e-05,3.699831252704644e-05,0.00013386979152958946,3.174294726428775e-05,0.0001868095515410748,4.891854790100191e-05,0.00011155094033516535,2.9491231947615346e-05,8.018872370226003e-06,1.4838617502385677e-05,5.03702830519586e-06,6.600539362196965e-06,4.734053602136217e-06,0.0,0.0,0.0,0.006104470961153577,0.007606399210720361,0.002798247313367051,0.002975104255725845,0.10122497782031165,0.0030056991468564356,0.0017674855187190506,0.058816144582676054,0.004946886868393967,0.002798247313516359,0.004079383939360288,0.004083230762247865,0.0050445526633394,0.0022110674743851403,0.0032260429413311547,0.002254783906606048,0.002203784692341237,0.002095177799689317,0.0,0.0,0.0,0.00011678474935816571,4.423856431742083e-05,8.395847200902263e-05,7.437809728227868e-05,9.096291109402596e-05,3.6465381427692623e-05,6.42067613036901e-05,0.0001461884936933786,0.00011585031437024294,8.130364676885553e-05,3.383389987827792e-05,3.31037218496207e-05,0.00011376503378283462,3.3802197795836736e-05,5.723952754880743e-05,2.0619819284846955e-05,0.0005515360659184577,0.000210176129344466,0.0003210763108007862,0.0006512412551416152,0.0011779986593469893,0.000554731618161588,7.485642032873264e-05,0.00014883638336336653,8.416995854985921e-05,0.00014557633207975374,5.4223509651859e-05,7.33516426642443e-05,0.00033729264069083697,0.00025388355263726906,0.00014806652363517878,8.546410558390305e-05,8.431737444977066e-05,0.00025246388902817613,6.577493431797535e-05,8.82880119906467e-05,6.215303834842952e-05,0.00024507780605893765,0.0001333166165822578,0.0,0.0,0.0,0.00013117760414269993,2.8728828773882066e-05,9.024865232047481e-05,3.0117348049263953e-05,3.699830670147894e-05,3.1748201889424125e-05,4.941516243273637e-05,0.00018664156544946007,0.00011136303742689132,8.94891351974131e-05,3.591413891211163e-05,3.560484800110651e-05,0.00011147138569392892,1.0526128862431334e-05,1.5988405509619586e-05,7.398471433974737e-06,8.770339328018437e-06,8.391276621839731e-06,0.0,0.0,0.0
China,Activity,Chemicals,0.030935640720540142,0.021963744963308017,0.038845634836677946,0.026807636183606223,0.45566189012869907,0.028744907500591135,0.03085221290377842,0.019047431154704853,0.05328351939689274,0.04321352099468137,0.016177570836158874,0.024814967948558968,0.01571192000027377,0.012030914678486576,0.013935130390497506,0.0,0.0,0.0,0.0006153103396507811,0.0006032219509005083,0.0017229364893762966,0.0012834441271354386,0.004130813503221092,0.0005906274726375707,0.0013717795211250431,0.0015053689782606183,0.00230050254162296,0.0011391062420452187,0.0007166114767666058,0.001137267622661054,0.0003872680846257763,0.01236590633791433,0.0027522110644357224,0.0040694683894364255,0.007600914239239761,0.020704041508945243,0.001421014884546764,0.0014065512458510754,0.0028488663165753313,0.002217655822629226,0.012990914997146944,0.0011495255120087442,0.0023789113205378936,0.0014137511551882548,0.004741872597714384,0.001824151653010999,0.0015400934529155427,0.0016171370721490058,0.0009183465401851839,0.019720770736925405,0.004725374987852272,0.0,0.0,0.0,0.0006032999591688575,0.0006189616339956775,0.001714146534687333,0.0004972709741392036,0.004881764175375794,0.0007477903836062555,0.001599742559775272,0.0011321464186987464,0.0022276733696930846,0.0007138686629260598,0.00014724297073971215,0.00029039684282667293,9.075374746334262e-05,0.00011819262278996234,8.653879064613524e-05,0.0,0.0,0.0,0.43028398820075797,0.021963744963682766,0.03884563483697398,0.04321352100177707,0.026807636184325388,0.028744907501379407,0.01904743115495947,0.03085221290412406,0.05265578306492646,0.038845634839046704,0.030915892504670972,0.030935640720264727,0.053283519396015326,0.016178141644898072,0.024814967948970187,0.015711920002702065,0.012030915457049159,0.013935130401034853,0.0,0.0,0.0,0.003282064500410332,0.0006097213536195205,0.0017538039793122651,0.0012183772485080675,0.0012772054975098948,0.0006038526940238811,0.0015156950208425563,0.001336913429195306,0.0022289663049291355,0.0017110877828592649,0.000647867025903268,0.0006316474944663171,0.0021895435822238823,0.000734835886975254,0.001145708268528315,0.0004045616113850216,0.009798807832079629,0.0027140565320994126,0.0040694683894364255,0.007600914239239758,0.020704041508945233,0.011459842313767486,0.0014119723525173077,0.0028898749350568112,0.0018621320840487893,0.0022183613618599715,0.0011587515023282775,0.0015611946510458701,0.0023877018199044884,0.004661456442470024,0.002878589615228224,0.001448129788293987,0.001425655418741353,0.004632335373865798,0.0016091660412199983,0.0016371863592688552,0.0010142310036939013,0.012704067691854507,0.00404615521233844,0.0,0.0,0.0,0.0045845269470090565,0.0006178505047480192,0.0017369118759336057,0.0007245458218102618,0.0004972714181123972,0.0007477101724259056,0.0011734883010590161,0.0016101041341367495,0.0022268376184208993,0.001715501137833886,0.0006114907228015006,0.0006032999591658899,0.002230128862235988,0.00019435192641912527,0.0003092342308640151,0.00013502801318285822,0.000154483295841078,0.0001533380731354584,0.0,0.0,0.0
China,Activity,Fuels extraction,0.007996806364961091,0.027295908927870503,0.03150756559821873,0.0031789643043471216,0.02177994396248694,0.429015162194113,0.004785847848085621,0.09840193311228179,0.013203987401782092,0.015632212320881404,0.006329533099476277,0.06765745936061084,0.004668400450678046,0.006391492127783294,0.005120011944935894,0.0,0.0,0.0,0.00010051145355485653,0.0001572601234230403,0.0004294283460875769,0.000170023845645079,0.0004023072760590715,0.00012800620650963858,0.0001869705208309191,0.0002834943813773257,0.00041018943242807635,0.00020161887862928677,0.00010843603417789019,0.0002249783932789239,6.711844397611271e-05,0.005469389514032856,0.0006571740331682045,0.0010445006734160777,0.0018240173070237188,0.009261349365016996,0.0003130963094973709,0.00042757097194321574,0.0010801457778162374,0.0003312240676050187,0.0016363676407962714,0.0002858734427028007,0.0003734684158282478,0.0007151576745086116,0.000960734661719248,0.00038442648961237814,0.00024351711346914357,0.0009516737417035204,0.00023203154030092358,0.0010999031436407349,0.0004327180840727648,0.0,0.0,0.0,0.00011200253868375733,0.00011393644703874099,0.0004652278058137052,8.772747767052197e-05,0.00043139416751521327,0.00015034798058570004,0.00023990100328747293,0.0002232310512017719,0.00040042192403775607,0.00010923495156787467,4.638387327609017e-05,7.734260039327956e-05,2.610536621416987e-05,2.456862178267402e-05,2.3163415237964213e-05,0.0,0.0,0.0,0.02123902994655184,0.027295908928336245,0.031507565598458846,0.01563221232344822,0.0031789643044324027,0.4290151622058779,0.09840193311359714,0.004785847848139238,0.013999797952906904,0.03150756560014002,0.008146983728765522,0.007996806364889896,0.013203987401564666,0.006331098207867442,0.06765745936173206,0.0046684004513995545,0.006391492541399115,0.005120011948807501,0.0,0.0,0.0,0.00039855804782648976,0.00015609983958335264,0.0004210220238414913,0.00021619992725725767,0.00016962847775635784,0.00012992048594888948,0.0002846454174942613,0.00018383450667505062,0.00039948609753380623,0.00041938362296239364,0.00010697137647261581,0.0001040494805681496,0.00039339024320519294,0.00011306392236505002,0.00022616936405143117,7.028377074610693e-05,0.004200418318700727,0.0006451344891312935,0.001044500673416078,0.0018240173070237181,0.009261349365016993,0.001494625828571437,0.0004268158194629503,0.0010662268630553342,0.00039211586477031266,0.00033170338034661963,0.00028774450528060744,0.000700774866502961,0.00037651774470253243,0.0009500897795091829,0.0010431618072277325,0.0003209645791183839,0.0003142018470640654,0.000945360395493502,0.0002718646308752413,0.0009427024792072626,0.0002537691896171342,0.0009134619054144556,0.0004655222000374286,0.0,0.0,0.0,0.00042639697441724573,0.00011379924446397922,0.0004633044225650268,0.00011307409106007229,8.772757931147608e-05,0.00015031776613620205,0.00022229719939581886,0.00024050718046630162,0.0004003022551900043,0.0004646134118525792,0.00011356561259193802,0.00011200253868320642,0.00040085128967709283,5.380600219131541e-05,7.967180302402766e-05,3.387124223715241e-05,3.110951583618574e-05,3.501759336698803e-05,0.0,0.0,0.0
China,Activity,Food,0.0039674894362656515,0.002380605695081558,0.0027438853198856325,0.011221848263727546,0.005282046408695815,0.0019715573551752257,0.1092131768738887,0.0018190926479990791,0.0035628008631505277,0.0026227323776941247,0.002239934854800919,0.003129661592526155,0.002304961090901165,0.0013804301481556102,0.0018362817002284507,0.0,0.0,0.0,2.7678340522724976e-05,2.890734128254197e-05,6.766868373752934e-05,8.012477189918635e-05,9.493959214968925e-05,2.739951938045018e-05,0.00017663816978808256,4.8906574687055514e-05,9.179545462470127e-05,4.6946609235440004e-05,2.5361660074121938e-05,4.318818503521622e-05,1.5901764627857865e-05,0.0005067664624540675,0.00015691056472058953,0.00023595487941517444,0.000466737478759366,0.0008468580769551709,7.00969363954083e-05,5.764473297864021e-05,0.00012548726564841223,0.0001050056577344154,0.0004372976395603542,4.4037020338354893e-05,0.0003402168827343071,5.1499128018717496e-05,0.0001950942977161321,6.31962861407019e-05,4.69532077493844e-05,6.913228389508356e-05,4.4881750189099954e-05,0.00026614371051370645,9.18821469084762e-05,0.0,0.0,0.0,3.12595101156627e-05,2.3927733607311996e-05,7.374947161114189e-05,2.9685374714642115e-05,0.00010395509671030985,2.6029268012600138e-05,0.0001962415417946009,4.003248669423903e-05,8.557093194841962e-05,2.383983220746624e-05,6.6235810982767894e-06,1.2114159711572861e-05,4.116052236205382e-06,5.2041701169581074e-06,3.9101436100928345e-06,0.0,0.0,0.0,0.005173605569009771,0.002380605695122177,0.0027438853199065437,0.0026227323781247793,0.011221848264028592,0.001971557355229292,0.0018190926480233945,0.10921317687511226,0.003527195713496301,0.002743885320052951,0.003963920605870498,0.003967489436230329,0.003562800863091858,0.0022399548738906592,0.0031296615925780185,0.0023049610912574,0.001380430237488075,0.001836281701616995,0.0,0.0,0.0,9.23343014689068e-05,2.9123789184932067e-05,6.872898801026535e-05,6.76598508977576e-05,7.969960582317102e-05,2.778367232412673e-05,5.013527329631329e-05,0.0001663262201661983,8.878375710979415e-05,6.69780900471134e-05,2.8834417998819763e-05,2.8289027495300622e-05,8.726289364489026e-05,2.6444654179991705e-05,4.367674700277948e-05,1.664518385878341e-05,0.0003984578873798226,0.00015402794586752167,0.00023595487941517447,0.00046673747875936576,0.0008468580769551706,0.0003915481142927601,5.806943311075957e-05,0.00012674654730946414,6.504807807877763e-05,0.0001055350384788271,4.446949731889606e-05,5.7320876047647206e-05,0.0003234012258721115,0.00019193619737206886,0.00012569461836926308,7.105912872148796e-05,7.023144539486046e-05,0.0001909091580408093,5.158874123536874e-05,7.012110714323488e-05,4.944308012237675e-05,0.00020260046185473378,0.00010560633476940937,0.0,0.0,0.0,0.00010196611995994284,2.444789199446646e-05,7.415146353438376e-05,2.4361420688549168e-05,2.9685381310734237e-05,2.603539950760181e-05,4.032208336197297e-05,0.00019594897086932665,8.549097730720525e-05,7.370665128280089e-05,3.147272295935266e-05,3.125951011550894e-05,8.554116500157321e-05,8.805585206771776e-06,1.3158067461794924e-05,6.166271721766029e-06,7.153358995829457e-06,7.095084104606597e-06,0.0,0.0,0.0
