Region,,,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,EU27+UK,EU27+UK,EU27+UK,EU27+UK,EU27+UK,EU27+UK,EU27+UK,EU27+UK,EU27+UK,EU27+UK,EU27+UK,EU27+UK,EU27+UK,EU27+UK,EU27+UK,EU27+UK,EU27+UK,EU27+UK,RoW,RoW,RoW,RoW,RoW,RoW,RoW,RoW,RoW,RoW,RoW,RoW,RoW,RoW,RoW,RoW,RoW,RoW,USA,USA,USA,USA,USA,USA,USA,USA,USA,USA,USA,USA,USA,USA,USA,USA,USA,USA,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,EU27+UK,EU27+UK,EU27+UK,EU27+UK,EU27+UK,EU27+UK,EU27+UK,EU27+UK,EU27+UK,EU27+UK,EU27+UK,EU27+UK,EU27+UK,EU27+UK,EU27+UK,EU27+UK,EU27+UK,EU27+UK,EU27+UK,EU27+UK,EU27+UK,RoW,RoW,RoW,RoW,RoW,RoW,RoW,RoW,RoW,RoW,RoW,RoW,RoW,RoW,RoW,RoW,RoW,RoW,RoW,RoW,RoW,USA,USA,USA,USA,USA,USA,USA,USA,USA,USA,USA,USA,USA,USA,USA,USA,USA,USA,USA,USA,USA
Level,,,Activity,Activity,Activity,Activity,Activity,Activity,Activity,Activity,Activity,Activity,Activity,Activity,Activity,Activity,Activity,Activity,Activity,Activity,Activity,Activity,Activity,Activity,Activity,Activity,Activity,Activity,Activity,Activity,Activity,Activity,Activity,Activity,Activity,Activity,Activity,Activity,Activity,Activity,Activity,Activity,Activity,Activity,Activity,Activity,Activity,Activity,Activity,Activity,Activity,Activity,Activity,Activity,Activity,Activity,Activity,Activity,Activity,Activity,Activity,Activity,Activity,Activity,Activity,Activity,Activity,Activity,Activity,Activity,Activity,Activity,Activity,Activity,Commodity,Commodity,Commodity,Commodity,Commodity,Commodity,Commodity,Commodity,Commodity,Commodity,Commodity,Commodity,Commodity,Commodity,Commodity,Commodity,Commodity,Commodity,Commodity,Commodity,Commodity,Commodity,Commodity,Commodity,Commodity,Commodity,Commodity,Commodity,Commodity,Commodity,Commodity,Commodity,Commodity,Commodity,Commodity,Commodity,Commodity,Commodity,Commodity,Commodity,Commodity,Commodity,Commodity,Commodity,Commodity,Commodity,Commodity,Commodity,Commodity,Commodity,Commodity,Commodity,Commodity,Commodity,Commodity,Commodity,Commodity,Commodity,Commodity,Commodity,Commodity,Commodity,Commodity,Commodity,Commodity,Commodity,Commodity,Commodity,Commodity,Commodity,Commodity,Commodity,Commodity,Commodity,Commodity,Commodity,Commodity,Commodity,Commodity,Commodity,Commodity,Commodity,Commodity,Commodity
Item,,,Services,Transport,Metals,"Agriculture, cattling & fishering",Chemicals,Fuels extraction,Food,Fuels refinery,Other manufacturing,Mining & quarrying,Electricity by other RES,Electricity by fossil fuels,Electricity by nuclear,Electricity by PV,Electricity by wind,Offshore wind plants,Onshore wind plants,PV plants,Services,Transport,Metals,"Agriculture, cattling & fishering",Chemicals,Fuels extraction,Food,Fuels refinery,Other manufacturing,Mining & quarrying,Electricity by other RES,Electricity by fossil fuels,Electricity by nuclear,Electricity by PV,Electricity by wind,Offshore wind plants,Onshore wind plants,PV plants,Services,Transport,Metals,"Agriculture, cattling & fishering",Chemicals,Fuels extraction,Food,Fuels refinery,Other manufacturing,Mining & quarrying,Electricity by other RES,Electricity by fossil fuels,Electricity by nuclear,Electricity by PV,Electricity by wind,Offshore wind plants,Onshore wind plants,PV plants,Services,Transport,Metals,"Agriculture, cattling & fishering",Chemicals,Fuels extraction,Food,Fuels refinery,Other manufacturing,Mining & quarrying,Electricity by other RES,Electricity by fossil fuels,Electricity by nuclear,Electricity by PV,Electricity by wind,Offshore wind plants,Onshore wind plants,PV plants,Chemicals,Transport,Metals,Mining products,"Agriculture, cattling & fishering",Primary fuels,Refined fuels,Food,Other manufacturing products,Cement and related products,Services,Construction,Electrical machinery,Electricity by other RES,Electricity by fossil fuels,Electricity by nuclear,Electricity by PV,Electricity by wind,Offshore wind plants,Onshore wind plants,PV plants,Chemicals,Transport,Metals,Mining products,"Agriculture, cattling & fishering",Primary fuels,Refined fuels,Food,Other manufacturing products,Cement and related products,Services,Construction,Electrical machinery,Electricity by other RES,Electricity by fossil fuels,Electricity by nuclear,Electricity by PV,Electricity by wind,Offshore wind plants,Onshore wind plants,PV plants,Chemicals,Transport,Metals,Mining products,"Agriculture, cattling & fishering",Primary fuels,Refined fuels,Food,Other manufacturing products,Cement and related products,Services,Construction,Electrical machinery,Electricity by other RES,Electricity by fossil fuels,Electricity by nuclear,Electricity by PV,Electricity by wind,Offshore wind plants,Onshore wind plants,PV plants,Chemicals,Transport,Metals,Mining products,"Agriculture, cattling & fishering",Primary fuels,Refined fuels,Food,Other manufacturing products,Cement and related products,Services,Construction,Electrical machinery,Electricity by other RES,Electricity by fossil fuels,Electricity by nuclear,Electricity by PV,Electricity by wind,Offshore wind plants,Onshore wind plants,PV plants
Region,Level,Item,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,Activity,Services,9.539342212207014e-09,2.0066215029520375e-09,2.292148531032464e-09,1.1041498780517482e-09,2.2136911016943264e-09,2.330186828423525e-09,1.6308038659959905e-09,1.4162469793709154e-09,2.1816109307943623e-09,2.7184575209849193e-09,2.654856099679009e-09,2.7682824281145106e-09,3.2565273243122826e-09,2.6979639316877706e-09,2.740286518823585e-09,0.0,0.0,0.0,2.1562546343746805e-11,2.5699337870323863e-11,4.760262875603347e-11,2.6565590025774397e-11,5.4156779255753646e-11,2.2058834703935175e-11,3.397138838644841e-11,3.5257104837990395e-11,5.810116312473607e-11,3.3392820272601675e-11,1.920828877823513e-11,2.887179050996217e-11,1.4179322406727077e-11,5.531689289357101e-10,1.3676775946927863e-10,1.5115315643632066e-10,2.895801417728311e-10,6.662570669646992e-10,3.468641515396092e-11,3.8901881308485496e-11,7.493157053075582e-11,2.9881844031798486e-11,1.1728195285280374e-10,2.3542338934358552e-11,3.8929548144949404e-11,3.074573357764983e-11,9.594531483562137e-11,3.616899934432666e-11,2.394652038953782e-11,4.3630707362054385e-11,2.2383689448831074e-11,3.671315685872482e-11,5.4207521957750726e-11,0.0,0.0,0.0,1.7041511484675045e-11,1.531349719305799e-11,4.881067584534197e-11,1.2589839487396344e-11,4.5427556809725276e-11,1.8042868986357974e-11,2.9496536687011263e-11,2.5114323114007547e-11,5.169102883343513e-11,1.577029787259982e-11,4.6928594903081024e-12,8.529929544834916e-12,3.671734540205848e-12,3.1188454831051377e-12,3.4608569700222465e-12,0.0,0.0,0.0,2.2115492352354118e-09,2.0066215029465678e-09,2.292148531072436e-09,2.7184575214478695e-09,1.1041498781045157e-09,2.3301868285143534e-09,1.4162469794986962e-09,1.6308038658648917e-09,2.186251726383269e-09,2.2921485312138847e-09,9.505891785764577e-09,9.539342212226838e-09,2.1816109308228488e-09,2.65486908924396e-09,2.768282428114507e-09,3.256527324312281e-09,2.6979639316877756e-09,2.7402865188235842e-09,0.0,0.0,0.0,5.4700983893358404e-11,2.5654938928149872e-11,4.7883979516057133e-11,3.425592663924964e-11,2.6583325611236484e-11,2.2299049523613222e-11,3.568752963446736e-11,3.3435974920277986e-11,5.647814099253216e-11,4.7028393297811414e-11,2.2224491686542505e-11,2.189270941097691e-11,5.572945696209376e-11,1.9804778369467117e-11,2.9071550078115004e-11,1.4540505245103364e-11,3.7904453194417066e-10,1.3399211948029132e-10,1.5115315643632074e-10,2.8958014177283107e-10,6.662570669646996e-10,1.097076365907539e-10,3.888726393750438e-11,7.456734450147489e-11,3.656417927556721e-11,2.9941549517611594e-11,2.3709462771477528e-11,3.1523021633540957e-11,3.8889934223349314e-11,9.406905401408083e-11,7.297241955105148e-11,3.506589388937729e-11,3.471538227806053e-11,9.383554684369937e-11,2.577740959009177e-11,4.372968047243516e-11,2.4026888349377684e-11,4.284788563525151e-11,5.115033602873447e-11,0.0,0.0,0.0,4.5614738597176736e-11,1.5368703308943062e-11,4.878362279231607e-11,1.604512873714653e-11,1.2592031830426361e-11,1.804269771820818e-11,2.4464107384082962e-11,2.956350894674189e-11,5.158872067471536e-11,4.874565366271132e-11,1.719708077590373e-11,1.7041511484726983e-11,5.164374382078102e-11,5.837482074003917e-12,9.137039562443986e-12,4.670819471853353e-12,5.23420146813014e-12,4.506417163818006e-12,0.0,0.0,0.0
China,Activity,Transport,2.321390145023029e-10,5.9878295421596784e-09,2.1696246863310977e-10,7.601859912080899e-11,1.4358286680165017e-10,1.7310478204048536e-10,1.3459380936478377e-10,1.1588793153682162e-10,1.760607364350849e-10,2.3813201442694914e-10,1.1610443130760065e-10,1.5160163346342412e-10,1.5125473988193635e-10,1.07989102559356e-09,3.039169641572125e-10,0.0,0.0,0.0,2.265019916287177e-12,1.3838777618228102e-11,5.44605380333627e-12,2.5902026950139588e-12,4.800266769275704e-12,2.898945002582965e-12,3.5573231502233297e-12,4.3936169680070025e-12,5.5339510891539025e-12,6.1019422372855226e-12,1.888978968494662e-12,7.67057302924429e-12,1.3179158883892534e-12,3.045608838037141e-10,1.2235823703123142e-11,1.406655153850462e-11,2.452625440733015e-11,3.7269406834836373e-10,3.266686723384416e-12,1.6497439293483432e-11,7.720010480610015e-12,2.7287535870128598e-12,9.74510900440292e-12,2.508616677607494e-12,4.040239520077965e-12,4.0587962785010645e-12,8.658566513918896e-12,3.691021140650446e-12,2.1206829565086124e-12,4.221049420028479e-12,2.146071398938658e-12,2.9812625367760574e-12,4.158392601695767e-12,0.0,0.0,0.0,2.660735206065482e-12,2.120614022372115e-12,4.955556585804567e-12,1.8403184281723753e-12,4.0351097728907016e-12,1.9528017725709406e-12,3.198015254016124e-12,2.6478545627897698e-12,4.749492116043097e-12,1.985118986451484e-12,6.963097976938641e-13,1.0920170053304572e-12,4.762913859261848e-13,9.594587201126558e-13,6.265197839584761e-13,0.0,0.0,0.0,1.4573798829900613e-10,5.987829542143353e-09,2.169624686368932e-10,2.3813201446750265e-10,7.601859912444194e-11,1.731047820472328e-10,1.158879315472776e-10,1.3459380935396386e-10,1.7777794940937598e-10,2.1696246865028199e-10,2.3166029940959229e-10,2.3213901450278532e-10,1.7606073643738384e-10,1.161056168434947e-10,1.5160163346342386e-10,1.5125473988193632e-10,1.0798910255935627e-09,3.039169641572122e-10,0.0,0.0,0.0,5.046020360568714e-12,1.3348351575882545e-11,5.40622621963745e-12,5.5232589823865595e-12,2.5953671671286903e-12,2.9222006878175822e-12,4.425650592022162e-12,3.528061601731975e-12,5.426674413758002e-12,5.37748130490066e-12,2.3943928986209432e-12,2.3429633322782017e-12,5.4158515929186654e-12,1.962091659696918e-12,7.609550373560782e-12,1.3650638192527891e-12,2.0378827288321723e-10,1.2002362315503206e-11,1.406655153850463e-11,2.452625440733014e-11,3.7269406834836373e-10,9.228811725679194e-12,1.6303769109570434e-11,7.659884258722176e-12,3.741986592963339e-12,2.736891018408561e-12,2.529955931173425e-12,4.045406835559967e-12,4.008071552678879e-12,8.527019094989093e-12,7.504896881304141e-12,3.339501301043242e-12,3.275888040808396e-12,8.487035475805265e-12,2.364976664749377e-12,4.238064386823463e-12,2.3717425410538438e-12,3.992628108814955e-12,4.260985785975305e-12,0.0,0.0,0.0,4.07371952000916e-12,2.1378696625940816e-12,4.942006416848418e-12,2.0075986566206685e-12,1.840722463900909e-12,1.9534708903829533e-12,2.583480757584999e-12,3.201536889970809e-12,4.7451170950615155e-12,4.9488437286446275e-12,2.667484443651338e-12,2.660735206073591e-12,4.747060668639626e-12,8.460145390287254e-13,1.1783092486741874e-12,6.136752247343852e-13,1.1489215513472494e-12,7.831318727694917e-13,0.0,0.0,0.0
China,Activity,Metals,2.9719126463773303e-10,1.498695300282657e-10,2.102338465430039e-09,7.259586210558958e-11,2.709288847027894e-10,3.231835192516605e-10,1.268122713219809e-10,1.6271263263573899e-10,5.350837027602117e-10,2.9344690913749975e-10,1.7877637230939078e-10,2.55260977445068e-10,1.8308729268150645e-10,1.253134566694643e-10,1.4488826591443044e-10,0.0,0.0,0.0,3.877044807645243e-12,4.250513389292892e-12,2.002217270336828e-11,5.685159341525923e-12,1.1494322244993335e-11,4.957613884449716e-12,6.3084667650830656e-12,7.136127861665121e-12,1.5897994958949728e-11,7.828241186299483e-12,3.813350036764037e-12,6.310620036873049e-12,2.9205504763424002e-12,2.777423112757204e-10,3.7384336770046795e-11,4.616321482983869e-11,7.473070937209602e-11,3.3894834988889423e-10,1.0252657141566072e-11,9.14600376239824e-12,4.3976222471520915e-11,6.249508011331348e-12,2.7591724159527948e-11,8.165597350450567e-12,8.937691335612063e-12,8.125736141980097e-12,3.260631513168424e-11,1.0235262181774492e-11,5.2905437380163016e-12,1.0112971892890064e-11,5.608757084554668e-12,6.071537732069385e-12,6.277713833382461e-12,0.0,0.0,0.0,4.3535432025600746e-12,4.714008666122663e-12,2.5051381456751814e-11,3.277519688820481e-12,1.1543077207464116e-11,6.26429836427733e-12,8.964343448879972e-12,8.540708720288033e-12,1.7508257478985582e-11,4.877954580659707e-12,1.2910645362626686e-12,2.560792388772329e-12,1.0500908755287174e-12,8.188142455694517e-13,8.942970353688328e-13,0.0,0.0,0.0,2.8846230555342574e-10,1.4986953002785714e-10,2.1023384654667e-09,2.934469091874734e-10,7.259586210905893e-11,3.2318351926425793e-10,1.627126326504197e-10,1.2681227131178655e-10,6.00883123745006e-10,2.1023384655964354e-09,2.966374895752364e-10,2.9719126463835073e-10,5.350837027671987e-10,1.7877998288613965e-10,2.552609774450676e-10,1.830872926815064e-10,1.2531345666946452e-10,1.4488826591443039e-10,0.0,0.0,0.0,1.3218854750598078e-11,4.284722819554027e-12,1.9388871316580494e-11,8.269799990716273e-12,5.6859437671005565e-12,5.012573728492153e-12,7.44036362379213e-12,6.252456549735863e-12,1.5578072448080996e-11,1.9439519554391484e-11,4.084682077807274e-12,3.999344467769297e-12,1.5419916180893547e-11,4.000404913068791e-12,6.3974327850087325e-12,3.0259642032787305e-12,1.8701580600156325e-10,3.661926707317854e-11,4.616321482983873e-11,7.473070937209599e-11,3.3894834988889433e-10,2.6682607844626024e-11,9.180857093506792e-12,4.3085284324180866e-11,1.0433857456276547e-11,6.274928829971146e-12,8.204063725220483e-12,8.502420542742375e-12,9.000671315587972e-12,3.220248527188816e-11,4.177795537515129e-11,1.0380557931128323e-11,1.025770823324631e-11,3.203670420364623e-11,6.347746701507586e-12,1.0272355257124839e-11,6.372949173731535e-12,1.2328775880906374e-11,9.016211080492971e-12,0.0,0.0,0.0,1.201439017309929e-11,4.7024926161635954e-12,2.48223229342968e-11,5.041542706269517e-12,3.2780496049687466e-12,6.262854071561088e-12,8.324221230411515e-12,8.975217352883921e-12,1.7524377206576656e-11,2.4995459508166402e-11,4.418248838319986e-12,4.3535432025733434e-12,1.752021172597561e-11,1.6294827692869499e-12,2.731086954113073e-12,1.339507778177652e-12,1.5035089908902704e-12,1.1606207305230928e-12,0.0,0.0,0.0
China,Activity,"Agriculture, cattling & fishering",1.4979880433315372e-09,2.298703940956362e-09,8.956863527462893e-10,3.935916840357104e-08,2.2503171391139066e-09,1.154809165770614e-09,2.2719834519029538e-08,6.660523113677785e-10,1.7894229750951296e-09,9.388984597820099e-10,7.329904869428737e-10,9.978626760587686e-10,7.856508290815461e-10,8.26824802783654e-10,6.858657331983895e-10,0.0,0.0,0.0,1.2338947262160264e-11,1.6793105403374e-11,2.780334801451121e-11,3.2982351616752895e-11,3.871977452454775e-11,1.2844163066895604e-11,5.763276731990278e-11,1.976273781425237e-11,4.0755320300917867e-11,2.2594277361013563e-11,1.2108951862430712e-11,1.884983064329911e-11,8.07556472856737e-12,3.12816155557773e-10,1.0246475392843035e-10,1.1292914255614942e-10,2.3012810764708562e-10,3.782011737311632e-10,2.6763791806004764e-11,2.9039887076672586e-11,4.190591842311723e-11,4.460987297868575e-11,1.6702240010351343e-10,1.6582533721302345e-11,1.0696101519720545e-10,2.1636307486999306e-11,7.408929618626615e-11,2.4978044272167246e-11,1.5788801176318734e-11,2.909228001933713e-11,1.4201852324160044e-11,2.9059872862268255e-11,2.2373659615505377e-11,0.0,0.0,0.0,1.3486160048718604e-11,1.1469630516739531e-11,3.069253670706687e-11,1.2833590700525747e-11,4.2448602250762465e-11,1.2558174518454623e-11,6.848408746868394e-11,1.8227912757439433e-11,3.997927894108811e-11,1.1597099221897207e-11,3.2994962318168573e-12,6.115693201581422e-12,2.6147870372828436e-12,2.353218120453248e-12,2.4681398189313817e-12,0.0,0.0,0.0,2.219709852076641e-09,2.2987039409500965e-09,8.956863527619086e-10,9.388984599419029e-10,3.9359168405452036e-08,1.1548091658156273e-09,6.66052311427873e-10,2.2719834517203103e-08,1.7519004518001136e-09,8.956863528171814e-10,1.494562181127136e-09,1.4979880433346507e-09,1.789422975118495e-09,7.330018747771433e-10,9.97862676058767e-10,7.856508290815456e-10,8.268248027836553e-10,6.858657331983891e-10,0.0,0.0,0.0,3.873217553237795e-11,1.6719987000810582e-11,2.8484193892771743e-11,2.8512926468677313e-11,3.2817884502443976e-11,1.30131294347521e-11,2.024851251981998e-11,5.486246227880607e-11,3.9367661026986557e-11,2.7613018679754153e-11,1.2849079651394775e-11,1.2602416049339958e-11,3.8731165263653615e-11,1.2483821716773523e-11,1.9011463476827746e-11,8.328747579980463e-12,2.1561809613011832e-10,1.0030591032607331e-10,1.1292914255614948e-10,2.301281076470856e-10,3.7820117373116316e-10,1.508671378308928e-10,2.9080875532392092e-11,4.2494350563290575e-11,2.556382865908512e-11,4.472790787945733e-11,1.674839564399948e-11,2.309331603055348e-11,1.0286483284772495e-10,7.271824719014004e-11,4.2193842652800005e-11,2.7168675252171938e-11,2.6834449715466942e-11,7.238826161090087e-11,1.7373932289681864e-11,2.935269955997304e-11,1.5879307785212116e-11,3.4061678539055183e-11,3.165614800343751e-11,0.0,0.0,0.0,4.196196093174949e-11,1.1534054036951055e-11,3.086175102134721e-11,1.1756335915426168e-11,1.2833912077872289e-11,1.255958452398697e-11,1.772354846602228e-11,6.837468920286792e-11,3.988054758994893e-11,3.0672186627453224e-11,1.3598714438962562e-11,1.3486160048759706e-11,3.994017988998745e-11,4.195845028785966e-12,6.603049250689652e-12,3.3917963924322293e-12,3.9263664147157344e-12,3.3164055158661245e-12,0.0,0.0,0.0
China,Activity,Chemicals,1.244789666916197e-10,7.47778198761617e-11,1.4957340491786934e-10,1.2227870860076344e-10,1.8252121880477934e-09,1.2131289332569547e-10,1.4148547740021592e-10,8.160540589403391e-11,2.3080025005312091e-10,1.824285700620688e-10,6.805886407291663e-11,9.970858151709275e-11,6.42342991786495e-11,5.2223972425327883e-11,5.318879112419207e-11,0.0,0.0,0.0,2.2221629277711802e-12,2.2894274325126292e-12,6.200965733534687e-12,4.834045692905662e-12,1.3085392068352515e-11,2.220652414537772e-12,4.970516833948036e-12,4.05220340639903e-12,8.543942414715297e-12,4.803238774896778e-12,2.604871728540687e-12,3.5055144548724737e-12,1.558927874857557e-12,6.681590127410305e-11,1.4885617694879296e-11,1.658312587898121e-11,3.184112394176964e-11,8.1010219774019e-11,4.903042094686414e-12,4.807154495293217e-12,8.192903789976746e-12,8.090865482436136e-12,3.762617175651158e-11,3.3870501083289578e-12,7.282634605020907e-12,4.5021442196017176e-12,1.411794205849003e-11,4.9753671256003195e-12,2.9506607415250696e-12,5.239195601055693e-12,2.498617707567309e-12,1.2418617741354468e-11,5.1467024236462576e-12,0.0,0.0,0.0,2.3895626056032597e-12,2.333671469587242e-12,6.165741351358056e-12,1.942694397769734e-12,1.582135592726964e-11,2.6699859883143308e-12,5.586505310763157e-12,4.28483894430797e-12,8.267879740662688e-12,2.6659901504893914e-12,6.383589335366186e-13,1.2327240117772608e-12,5.164905961140797e-13,4.121761635659511e-13,4.5114053925369287e-13,0.0,0.0,0.0,1.719362925035021e-09,7.477781987595785e-11,1.4957340492047773e-10,1.8242857009313614e-10,1.2227870860660724e-10,1.2131289333042415e-10,8.160540590139678e-11,1.41485477388842e-10,2.273900326215402e-10,1.4957340492970787e-10,1.2430241590139847e-10,1.244789666918784e-10,2.3080025005613451e-10,6.806064205436293e-11,9.970858151709256e-11,6.423429917864947e-11,5.2223972425328e-11,5.318879112419202e-11,0.0,0.0,0.0,1.0696737754529489e-11,2.3107984384749177e-12,6.3262031026584175e-12,4.878519518893791e-12,4.812901935554362e-12,2.263029035621628e-12,4.164650585785453e-12,4.861302833188332e-12,8.268390556671085e-12,6.1572880443793865e-12,2.331077184684657e-12,2.2773533688075277e-12,8.127634515778679e-12,2.6661864340388917e-12,3.541463745495034e-12,1.6102195672318527e-12,4.589156358658174e-11,1.4620583926613937e-11,1.658312587898122e-11,3.184112394176964e-11,8.101021977401897e-11,3.3656032917247444e-11,4.821061995848523e-12,8.306203638088978e-12,5.091517237541947e-12,8.088085416153813e-12,3.416335119038264e-12,4.794303517562087e-12,7.368296060897124e-12,1.386762484668209e-11,8.260904331557273e-12,4.979701153393605e-12,4.9173017147340576e-12,1.3790938084870101e-11,3.2417974441685313e-12,5.288889581871994e-12,2.79852568833033e-12,1.005140902417686e-11,6.276998602026781e-12,0.0,0.0,0.0,1.4983564125421178e-11,2.3354570638213626e-12,6.225147877460769e-12,2.6951589185795563e-12,1.9429144699270613e-12,2.6699741472574845e-12,4.149312588164902e-12,5.629453892028626e-12,8.265772595545586e-12,6.1692818830229795e-12,2.4185268229983695e-12,2.3895626056105428e-12,8.29401326421882e-12,8.194163929512097e-13,1.3288525181414921e-12,6.712958573998937e-13,7.643257703733284e-13,6.003775991585517e-13,0.0,0.0,0.0
China,Activity,Fuels extraction,8.269165206744494e-11,2.2011914408711048e-10,1.9633415374950483e-10,3.582899089094715e-11,2.2357781722402622e-10,2.408133951440666e-09,5.0075929733101076e-11,8.286261255612775e-10,1.1796844281188796e-10,1.6071676477449607e-10,6.991594486896169e-11,6.928946635053817e-10,4.6568200986082966e-11,6.451014418960527e-11,6.02959799618404e-11,0.0,0.0,0.0,8.638006144807176e-13,1.3831586092448174e-12,3.1151791991357554e-12,1.4428230271792078e-12,3.1109650638267767e-12,1.06253002763018e-12,1.562156717371702e-12,2.0027483048886774e-12,3.224670440664029e-12,1.8276848718974072e-12,9.09649048578951e-13,1.7115426036081599e-12,6.190333725261349e-13,5.986851375095057e-11,7.473970888372325e-12,8.627750898354139e-12,1.587436793272004e-11,7.304407809997502e-11,2.2277493585317885e-12,3.51672319836756e-12,6.467387275472761e-12,2.3311323106709765e-12,9.523865428827215e-12,1.8514299489385018e-12,2.5467051227365606e-12,5.638436096524284e-12,6.27045556166936e-12,2.6769082203404835e-12,1.5180452507525422e-12,9.415769935953443e-12,1.4894958005112597e-12,2.3827546638014095e-12,2.3955260924491898e-12,0.0,0.0,0.0,9.357858089567902e-13,1.0915686956406118e-12,3.5322163806085988e-12,7.306975449306185e-13,3.4579124242409062e-12,1.5748973453856747e-12,1.8630839553344434e-12,2.394186674053235e-12,3.294214954943384e-12,1.047819544569574e-12,3.4725196006210323e-13,7.21535527758215e-13,2.443047992617566e-13,1.9171863310257257e-13,2.2700722693881896e-13,0.0,0.0,0.0,2.1656608637911462e-10,2.2011914408651054e-10,1.9633415375292859e-10,1.6071676480186587e-10,3.582899089265942e-11,2.408133951534534e-09,8.286261256360401e-10,5.007592972907549e-11,1.2125853864099652e-10,1.9633415376504438e-10,8.576336619151353e-11,8.269165206761678e-11,1.1796844281342832e-10,6.992239998803599e-11,6.928946635053807e-10,4.6568200986082934e-11,6.451014418960538e-11,6.029597996184036e-11,0.0,0.0,0.0,3.0865667030595112e-12,1.3705146436391378e-12,3.0816795006102783e-12,1.8479081528082633e-12,1.4401614440688321e-12,1.076419310083046e-12,2.023666181841228e-12,1.5400658262491824e-12,3.137943033940804e-12,3.0521483641536515e-12,9.12492867108575e-13,8.893809804493564e-13,3.0985944330807e-12,9.422106313235438e-13,1.720390716192337e-12,6.401015983467728e-13,4.031557161068277e-11,7.321684999601172e-12,8.627750898354144e-12,1.5874367932720034e-11,7.304407809997507e-11,8.874341839029216e-12,3.5037222443831912e-12,6.395642728487748e-12,2.7167937878086562e-12,2.334291716388107e-12,1.8640850335637124e-12,5.40174069981182e-12,2.5658845938152927e-12,6.187742218036894e-12,6.261656616750172e-12,2.2895610277531466e-12,2.238602053231561e-12,6.166582150512275e-12,1.6846311954930666e-12,9.297129318170055e-12,1.628863136992716e-12,3.1753556091908347e-12,2.7464205253065268e-12,0.0,0.0,0.0,3.4218979712525057e-12,1.086591787536367e-12,3.523291147893812e-12,1.07232223499227e-12,7.307985460764357e-13,1.5744167086040698e-12,2.3148136019131577e-12,1.869783138685446e-12,3.2924855871764844e-12,3.527370404254717e-12,9.505928987954133e-13,9.357858089596421e-13,3.2963522642937754e-12,4.2860794993479844e-13,7.582294663963809e-13,3.161819786060256e-13,3.7570027914474796e-13,2.8157533856947833e-13,0.0,0.0,0.0
