Region,,,China,China,China,China,China,China,China,EU27+UK,EU27+UK,EU27+UK,EU27+UK,EU27+UK,EU27+UK,EU27+UK,RoW,RoW,RoW,RoW,RoW,RoW,RoW,USA,USA,USA,USA,USA,USA,USA
Level,,,Consumption category,Consumption category,Consumption category,Consumption category,Consumption category,Consumption category,Consumption category,Consumption category,Consumption category,Consumption category,Consumption category,Consumption category,Consumption category,Consumption category,Consumption category,Consumption category,Consumption category,Consumption category,Consumption category,Consumption category,Consumption category,Consumption category,Consumption category,Consumption category,Consumption category,Consumption category,Consumption category,Consumption category
Item,,,Changes in inventories,Changes in valuables,Exports: Total (fob),Final consumption expenditure by government,Final consumption expenditure by households,Final consumption expenditure by non-profit organisations serving households (NPISH),Gross fixed capital formation,Changes in inventories,Changes in valuables,Exports: Total (fob),Final consumption expenditure by government,Final consumption expenditure by households,Final consumption expenditure by non-profit organisations serving households (NPISH),Gross fixed capital formation,Changes in inventories,Changes in valuables,Exports: Total (fob),Final consumption expenditure by government,Final consumption expenditure by households,Final consumption expenditure by non-profit organisations serving households (NPISH),Gross fixed capital formation,Changes in inventories,Changes in valuables,Exports: Total (fob),Final consumption expenditure by government,Final consumption expenditure by households,Final consumption expenditure by non-profit organisations serving households (NPISH),Gross fixed capital formation
Region,Level,Item,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,Sector,Activities auxiliary to financial intermediation (67),0.0,0.0,0.0,14318529785.040749,3382176194.5770917,19230977660.731564,0.0,0.0,0.0,0.0,0.0019462522197599788,7708212.513691941,0.0,18661.747698614334,0.0,0.0,0.0,7619863.884915135,12411128.358628886,3670361.0775640826,140843.48123140604,0.0,0.0,0.0,0.0,3388808.0720075197,0.0,0.0
China,Sector,Activities of membership organisation n.e.c. (91),0.0,0.0,0.0,2367386954.609703,0.0,145798343109.465,0.0,0.0,0.0,0.0,152083.2961396398,166346.42219294814,20713470.97053747,0.0,0.0,0.0,0.0,1578216.8135760704,9218646.839846509,10777950.96358969,0.0,0.0,0.0,0.0,0.0,3042238.4821030144,0.0,0.0
China,Sector,Air transport (62),332838308.94256717,0.0,0.0,884344498.8811651,5456594016.513538,133755302.11110885,1216569667.9860342,25902.812328628333,0.0,0.0,8143676.949137105,1529193158.3912084,24419.344671066654,173766.6969770518,8503075.105466314,0.0,0.0,2581378.1458234154,1058944269.0014908,925286.7907549973,73356542.46844241,544425.6740145356,0.0,0.0,0.0,506807206.1211671,0.0,818352.5027064345
China,Sector,Aluminium production,1500426095.9142306,0.0,0.0,0.0,0.0,0.0,0.0,13388062.347208606,0.0,0.0,0.0,281194.47110706154,0.0,3327810.454434728,30118477.268118143,0.0,0.0,0.0,6398019.716632556,0.0,98752848.89575085,1273398.6726338707,0.0,0.0,0.0,0.0,0.0,0.0
China,Sector,Animal products nec,125865667.1645089,0.0,0.0,206495.8786410658,1416183706.1158972,385606.39271474944,31542460781.848843,1589476.2320446589,0.0,0.0,182806.76106103323,96492545.37814103,496888.2403128383,0.0,781622.2705825971,0.0,0.0,6423.9672123454775,66692182.31867286,1327.6448571421167,42836280.70285688,180864.84615471086,0.0,0.0,0.0,13297604.155918783,0.0,0.0
China,Sector,"Biogasification of food waste, incl. land application",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China,Sector,"Biogasification of paper, incl. land application",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China,Sector,"Biogasification of sewage slugde, incl. land application",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China,Sector,Casting of metals,330358591.67100966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China,Sector,Cattle farming,298902030.72108066,0.0,0.0,758322067.9873735,0.0,991246691.4753505,19080987398.85533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4844328947267544,0.008349036745577543,25.219686690594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China,Sector,Chemicals nec,84249110.78372735,0.0,0.0,0.0,0.0,0.0,0.0,60735963.204568096,0.0,0.0,874079712.4047414,600245222.602585,353814.70624885114,39013.71968366164,367408865.17478335,0.0,0.0,662536556.1238928,33418538812.86263,700747141.8802487,733071.9450316454,1640433.0990902996,0.0,0.0,0.0,5653664886.692956,0.0,61619345.98775469
China,Sector,"Collection, purification and distribution of water (41)",0.0,0.0,0.0,0.0,12422774072.379835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China,Sector,"Composting of food waste, incl. land application",0.0,0.0,0.0,2328980026.7706456,139233911.9864862,157316525.04158208,0.0,129.1677336815849,0.0,0.0,211536.68599132742,642600.7762331124,5155.9921660545215,3115.3914619502198,198363.14034622803,0.0,0.0,415477.33940936497,363161.3784364319,9056.836438609664,0.0,0.0,0.0,0.0,0.0,101656.64336678862,0.0,0.0
China,Sector,"Composting of paper and wood, incl. land application",0.0,0.0,0.0,64442371.90361267,72999689.79122613,56803159.644689284,0.0,0.0,0.0,0.0,0.001924670896118696,0.3871008705132921,0.0,0.001050541393727532,0.0,0.0,0.0,0.09394573662754399,77.52533585396111,0.1083492907214588,0.0,0.0,0.0,0.0,0.0,411666.0077323245,0.0,0.0
