Region,,,China,China,China,China,China,China,China,EU27+UK,EU27+UK,EU27+UK,EU27+UK,EU27+UK,EU27+UK,EU27+UK,RoW,RoW,RoW,RoW,RoW,RoW,RoW,USA,USA,USA,USA,USA,USA,USA
Level,,,Consumption category,Consumption category,Consumption category,Consumption category,Consumption category,Consumption category,Consumption category,Consumption category,Consumption category,Consumption category,Consumption category,Consumption category,Consumption category,Consumption category,Consumption category,Consumption category,Consumption category,Consumption category,Consumption category,Consumption category,Consumption category,Consumption category,Consumption category,Consumption category,Consumption category,Consumption category,Consumption category,Consumption category
Item,,,Changes in inventories,Changes in valuables,Exports: Total (fob),Final consumption expenditure by government,Final consumption expenditure by households,Final consumption expenditure by non-profit organisations serving households (NPISH),Gross fixed capital formation,Changes in inventories,Changes in valuables,Exports: Total (fob),Final consumption expenditure by government,Final consumption expenditure by households,Final consumption expenditure by non-profit organisations serving households (NPISH),Gross fixed capital formation,Changes in inventories,Changes in valuables,Exports: Total (fob),Final consumption expenditure by government,Final consumption expenditure by households,Final consumption expenditure by non-profit organisations serving households (NPISH),Gross fixed capital formation,Changes in inventories,Changes in valuables,Exports: Total (fob),Final consumption expenditure by government,Final consumption expenditure by households,Final consumption expenditure by non-profit organisations serving households (NPISH),Gross fixed capital formation
China,Sector,Landfill of waste: Paper,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.77493930310942,0.0,0.0,384311.5598736217,705535.9784718745,987.4207909526051,4401.648421665308,0.0,0.0,0.0,170979.61456875148,920567.1664535477,31028.204801283307,0.0,0.0,0.0,0.0,0.0,8595.17397942224,0.0,0.0
China,Sector,Landfill of waste: Plastic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.92277451198294,0.0,0.0,93827.49870006855,410208.8663451872,1705.708615995909,7091.136572108246,0.0,0.0,0.0,39719.018483256055,140881.51060317032,18513.26474176178,0.0,0.0,0.0,0.0,0.0,161615.88130732108,0.0,0.0
China,Sector,Landfill of waste: Textiles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.21006782589037,0.0,0.0,40321.33768008245,319027.40095795185,894.416008001619,7370.903876547922,0.0,0.0,0.0,29334.690437365527,56872.79102736807,12086.022827978552,0.0,0.0,0.0,0.0,0.0,6005.01705768954,0.0,0.0
China,Sector,Landfill of waste: Wood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.82008187089256,0.0,0.0,118899.50938877393,367973.3153041988,782.505592139588,3762.967995410719,0.0,0.0,0.0,34764.080300847956,70317.4462548982,13670.001043452665,0.0,0.0,0.0,0.0,0.0,7179.535634214818,0.0,0.0
China,Sector,"Lead, zinc and tin production",1199510731.6769855,0.0,0.0,0.0,0.0,0.0,0.0,711333.2522914002,0.0,0.0,0.0,0.0,0.0,1171083.6787034178,2967715.679399893,0.0,0.0,0.0,0.0,0.0,16530040.12181588,155923.37246859982,0.0,0.0,0.0,0.0,0.0,0.0
China,Sector,Manufacture of basic iron and steel and of ferro-alloys and first products thereof,15865471116.769915,0.0,0.0,0.0,0.0,0.0,0.0,31339467.35537946,0.0,0.0,0.0,4373.67826366105,0.0,2896328.7880347953,304732746.54644364,0.0,0.0,0.0,66320403.14376544,0.0,138716349.58765864,3059629.2443878846,0.0,0.0,0.0,13821503.497530743,0.0,0.0
China,Sector,Manufacture of beverages,745465503.8623142,0.0,0.0,0.0,15206876496.972742,0.0,0.0,323355.82132422854,0.0,0.0,2009.6342644371089,19536031.81539823,54180.68214016391,0.0,632544.1762907763,0.0,0.0,42260.24017706556,960704026.2218548,11502.025513615346,0.0,69389.46572276377,0.0,0.0,0.0,34048231.1555325,0.0,0.0
China,Sector,"Manufacture of bricks, tiles and construction products, in baked clay",7047280.84534994,0.0,0.0,0.0,278634.5809601833,0.0,0.0,78475.89296658535,0.0,0.0,0.0,58661.535743870954,0.0,1759606.564805922,4348872.158776084,0.0,0.0,0.0,889865.0699809708,0.0,22498.24852151565,32701.146568297445,0.0,0.0,0.0,0.0,0.0,0.0
China,Sector,"Manufacture of cement, lime and plaster",388840876.43766874,0.0,0.0,0.0,1967032.9554768438,0.0,0.0,756771.0037874434,0.0,0.0,0.0,770952.8988517612,0.0,678227.6487964082,3244434.0852694847,0.0,0.0,0.0,722889.7873988386,0.0,115301.26294454756,1693850.407499289,0.0,0.0,0.0,1460289.7396612987,0.0,0.0
China,Sector,Manufacture of ceramic goods,1744134460.502951,0.0,0.0,0.0,0.0,0.0,0.0,10274474.836301686,0.0,0.0,0.0,768521117.2335914,0.0,10705493.148026729,32827121.833424147,0.0,0.0,0.0,2616745943.7808547,0.0,3441527.605627428,11900401.96888641,0.0,0.0,0.0,1014853421.9818029,0.0,0.0
